obsnme,obsval,weight,obgnme
loc005n0990,-0.38615817812393083,16.475050746027044,P7270001
loc005n0991,-0.40340290437353976,16.475050746027044,P7270001
loc005n0993,-0.43062609038495414,16.475050746027044,P7270001
loc005n0995,-0.47108329972234525,16.475050746027044,P7270001
loc005n0997,-0.46092390120722343,16.475050746027044,P7270001
loc005n0999,-0.47625353318843555,16.475050746027044,P7270001
loc005n1001,-0.4353339357479107,16.475050746027044,P7270001
loc005n1003,-0.4424927980943421,16.475050746027044,P7270001
loc005n1005,-0.27572413039921095,16.475050746027044,P7270001
loc005n1007,-0.23507701535011155,16.475050746027044,P7270001
loc005n1009,-0.2612194415156308,16.475050746027044,P7270001
loc005n1011,-0.28066871301627333,16.475050746027044,P7270001
loc005n1013,-0.2984320149440726,16.475050746027044,P7270001
loc005n1015,-0.3372421683184259,16.475050746027044,P7270001
loc005n1017,-0.3829996588791011,16.475050746027044,P7270001
loc005n1020,-0.42596873227228116,16.475050746027044,P7270001
loc005n1021,-0.44490555142168087,16.475050746027044,P7270001
loc005n1023,-0.4907974776688971,16.475050746027044,P7270001
loc005n1025,-0.543633966870957,16.475050746027044,P7270001
loc005n1027,-0.575118363368933,16.475050746027044,P7270001
loc005n1029,-0.5228787452803376,16.475050746027044,P7270001
loc005n1031,-0.5559552040819237,16.475050746027044,P7270001
loc005n1033,-0.5800442515102421,16.475050746027044,P7270001
loc005n1035,-0.6216020990518624,16.475050746027044,P7270001
loc005n1037,-0.6556077263148893,16.475050746027044,P7270001
loc005n1039,-0.6635402661514705,16.475050746027044,P7270001
loc005n1041,-0.5030703519267851,16.475050746027044,P7270001
loc005n1043,-0.5030703519267851,16.475050746027044,P7270001
loc005n1045,-0.5406075122407692,16.475050746027044,P7270001
loc005n1047,-0.5590909179347823,16.475050746027044,P7270001
loc005n1051,-0.23284413391781958,16.475050746027044,P7270001
loc005n1052,-0.21896306137886817,16.475050746027044,P7270001
loc005n1054,-0.26360349772335756,16.475050746027044,P7270001
loc005n1056,-0.3391345219961308,16.475050746027044,P7270001
loc005n1058,-0.3819519032879073,16.475050746027044,P7270001
loc005n1060,-0.4023048140744877,16.475050746027044,P7270001
loc005n1062,-0.431798275933005,16.475050746027044,P7270001
loc005n1064,-0.41680122603137726,16.475050746027044,P7270001
loc005n1066,-0.26440110030182007,16.475050746027044,P7270001
loc005n1068,-0.15989390554324223,16.475050746027044,P7270001
loc005n1070,-0.21538270736712467,16.475050746027044,P7270001
loc005n1072,-0.3036436112666679,16.475050746027044,P7270001
loc005n1074,-0.31875876262441283,16.475050746027044,P7270001
loc005n1076,-0.3893398369101201,16.475050746027044,P7270001
loc005n1078,-0.4294570601181025,16.475050746027044,P7270001
loc005n1081,-0.5171264163912462,16.475050746027044,P7270001
loc005n1082,-0.5482135644757098,16.475050746027044,P7270001
loc005n1084,-0.6038006529042637,16.475050746027044,P7270001
loc005n1086,-0.6989700043360187,16.475050746027044,P7270001
loc005n1088,-0.7931741239681502,16.475050746027044,P7270001
loc005n1090,-0.8728952016351924,16.475050746027044,P7270001
loc005n1092,-0.8996294548824371,16.475050746027044,P7270001
loc005n1094,-0.9430951486635274,16.475050746027044,P7270001
loc005n1096,-1.0655015487564323,16.475050746027044,P7270001
loc005n1098,-1.1135092748275182,16.475050746027044,P7270001
loc005n1100,-1.1739251972991736,16.475050746027044,P7270001
loc005n1102,-1.1426675035687315,16.475050746027044,P7270001
loc005n1104,-1.275724130399211,16.475050746027044,P7270001
loc005n1106,-1.3098039199714864,16.475050746027044,P7270001
loc005n1108,-1.3467874862246563,16.475050746027044,P7270001
loc005n1112,-1.3565473235138126,16.475050746027044,P7270001
loc005n1113,-1.3767507096020994,16.475050746027044,P7270001
loc005n1115,-1.3979400086720375,16.475050746027044,P7270001
loc005n1117,-1.5086383061657274,16.475050746027044,P7270001
loc005n1119,-1.744727494896694,16.475050746027044,P7270001
loc005n1121,-2.0,16.475050746027044,P7270001
loc005n1123,-2.3979400086720375,16.475050746027044,P7270001
loc005n1125,-1.853871964321762,16.475050746027044,P7270001
loc005n1127,-2.154901959985743,16.475050746027044,P7270001
loc005n1129,-1.958607314841775,16.475050746027044,P7270001
loc005n1131,-1.9208187539523751,16.475050746027044,P7270001
loc005n1133,-2.0969100130080562,16.475050746027044,P7270001
loc005n1135,-2.5228787452803374,16.475050746027044,P7270001
loc005n1137,-2.5228787452803374,16.475050746027044,P7270001
loc005n1139,-2.3979400086720375,16.475050746027044,P7270001
loc005n1143,-2.3979400086720375,16.475050746027044,P7270001
loc005n1144,-2.6989700043360187,16.475050746027044,P7270001
loc005n1146,-3.0,16.475050746027044,P7270001
loc005n1148,-3.0,16.475050746027044,P7270001
loc005n1150,-3.0,16.475050746027044,P7270001
loc005n1152,-3.0,16.475050746027044,P7270001
loc005n1154,-3.0,16.475050746027044,P7270001
loc005n1156,-3.0,16.475050746027044,P7270001
loc005n1158,-3.0,16.475050746027044,P7270001
loc005n1160,-1.853871964321762,16.475050746027044,P7270001
loc005n1162,-1.619788758288394,16.475050746027044,P7270001
loc005n1164,-1.744727494896694,16.475050746027044,P7270001
loc005n1166,-1.8239087409443189,16.475050746027044,P7270001
loc005n1168,-1.9208187539523751,16.475050746027044,P7270001
loc005n1170,-1.8860566476931633,16.475050746027044,P7270001
loc005n1173,-1.6777807052660807,16.475050746027044,P7270001
loc005n1174,-1.8239087409443189,16.475050746027044,P7270001
loc005n1176,-1.958607314841775,16.475050746027044,P7270001
loc005n1178,-1.853871964321762,16.475050746027044,P7270001
loc005n1180,-1.7958800173440752,16.475050746027044,P7270001
loc005n1182,-1.853871964321762,16.475050746027044,P7270001
loc005n1184,-1.8239087409443189,16.475050746027044,P7270001
loc005n1186,-1.6989700043360187,16.475050746027044,P7270001
loc005n1188,-1.7958800173440752,16.475050746027044,P7270001
loc005n1190,-1.7212463990471711,16.475050746027044,P7270001
loc005n1192,-1.6575773191777938,16.475050746027044,P7270001
loc005n1194,-1.6575773191777938,16.475050746027044,P7270001
loc005n1196,-1.3872161432802645,16.475050746027044,P7270001
loc005n1198,-1.4685210829577449,16.475050746027044,P7270001
loc005n1200,-1.5528419686577808,16.475050746027044,P7270001
loc005n1204,-1.6382721639824072,16.475050746027044,P7270001
loc005n1205,-1.6382721639824072,16.475050746027044,P7270001
loc005n1207,-1.6020599913279623,16.475050746027044,P7270001
loc005n1209,-1.3872161432802645,16.475050746027044,P7270001
loc005n1211,-1.494850021680094,16.475050746027044,P7270001
loc005n1213,-1.2291479883578558,16.475050746027044,P7270001
loc005n1215,-1.2676062401770316,16.475050746027044,P7270001
loc005n1217,-1.2924298239020637,16.475050746027044,P7270001
loc005n1219,-1.2924298239020637,16.475050746027044,P7270001
loc005n1221,-1.3187587626244128,16.475050746027044,P7270001
loc005n1223,-1.1191864077192086,16.475050746027044,P7270001
loc005n1225,-1.1249387366083,16.475050746027044,P7270001
loc005n1227,-0.7304870557820837,16.475050746027044,P7270001
loc005n1229,-0.494850021680094,16.475050746027044,P7270001
loc005n1231,-0.575118363368933,16.475050746027044,P7270001
loc005n1234,-0.6635402661514705,16.475050746027044,P7270001
loc005n1235,-0.6757175447023074,16.475050746027044,P7270001
loc005n1237,-0.7375489102695706,16.475050746027044,P7270001
loc005n1239,-0.7986028756795485,16.475050746027044,P7270001
loc005n1241,-0.8326826652518239,16.475050746027044,P7270001
loc005n1243,-0.8569851997459049,16.475050746027044,P7270001
loc005n1245,-0.9030899869919435,16.475050746027044,P7270001
loc005n1247,-0.9244530386074693,16.475050746027044,P7270001
loc005n1249,-0.958607314841775,16.475050746027044,P7270001
loc005n1251,-0.9956786262173574,16.475050746027044,P7270001
loc005n1253,-0.9956786262173574,16.475050746027044,P7270001
loc005n1255,-1.0,16.475050746027044,P7270001
loc005n1257,-0.9913998282380825,16.475050746027044,P7270001
loc005n1259,-0.9913998282380825,16.475050746027044,P7270001
loc005n1261,-1.0,16.475050746027044,P7270001
loc005n1265,-1.0362121726544449,16.475050746027044,P7270001
loc005n1266,-1.0457574905606752,16.475050746027044,P7270001
loc005n1268,-1.0705810742857071,16.475050746027044,P7270001
loc005n1270,-1.0915149811213503,16.475050746027044,P7270001
loc005n1272,-1.1079053973095196,16.475050746027044,P7270001
loc005n1274,-1.0409586076789064,16.475050746027044,P7270001
loc005n1276,-1.0604807473813815,16.475050746027044,P7270001
loc005n1278,-0.9318141382538383,16.475050746027044,P7270001
loc005n1280,-0.8569851997459049,16.475050746027044,P7270001
loc005n1282,-0.8386319977650252,16.475050746027044,P7270001
loc005n1284,-0.8601209135987634,16.475050746027044,P7270001
loc005n1286,-0.8927900303521317,16.475050746027044,P7270001
loc005n1288,-0.9318141382538383,16.475050746027044,P7270001
loc005n1290,-0.9393021596463883,16.475050746027044,P7270001
loc005n1292,-0.9746941347352298,16.475050746027044,P7270001
loc005n1296,-0.9829666607012196,16.475050746027044,P7270001
loc005n1297,-0.978810700930062,16.475050746027044,P7270001
loc005n1299,-0.494850021680094,16.475050746027044,P7270001
loc005n1301,-0.2814983111327257,16.475050746027044,P7270001
loc005n1303,0.05115252244738129,16.475050746027044,P7270001
loc005n1305,0.049992856920142645,16.475050746027044,P7270001
loc005n1307,-0.10568393731556154,16.475050746027044,P7270001
loc005n1309,-0.19449914184159983,16.475050746027044,P7270001
loc005n1311,-0.3018994543766101,16.475050746027044,P7270001
loc005n1313,-0.3726341434072674,16.475050746027044,P7270001
loc005n1315,-0.44490555142168087,16.475050746027044,P7270001
loc005n1317,-0.4907974776688971,16.475050746027044,P7270001
loc005n1319,-0.5287082889410615,16.475050746027044,P7270001
loc005n1321,-0.575118363368933,16.475050746027044,P7270001
loc005n1323,-0.2684112348132613,16.475050746027044,P7270001
loc005n1324,-0.19722627470802434,16.475050746027044,P7270001
loc005n1325,-0.18111458540599013,16.475050746027044,P7270001
loc005n1327,0.2805783703680763,16.475050746027044,P7270001
loc005n1329,0.36417563277061943,16.475050746027044,P7270001
loc005n1331,0.40739090447073156,16.475050746027044,P7270001
loc005n1333,0.26197619139781264,16.475050746027044,P7270001
loc005n1335,0.10856502373283448,16.475050746027044,P7270001
loc005n1337,-0.047207556955907906,16.475050746027044,P7270001
loc005n1339,-0.14752000636314366,16.475050746027044,P7270001
loc005n1341,-0.23807216157947098,16.475050746027044,P7270001
loc005n1343,-0.3010299956639812,16.475050746027044,P7270001
loc005n1345,-0.341035157335565,16.475050746027044,P7270001
loc005n1347,-0.2924298239020636,16.475050746027044,P7270001
loc005n1349,-0.36351210364663455,16.475050746027044,P7270001
loc005n1351,-0.34294414714289606,16.475050746027044,P7270001
loc005n1355,-0.3757179041643317,16.475050746027044,P7270001
loc005n1356,-0.3925449767853314,16.475050746027044,P7270001
loc005n1358,-0.45842075605341914,16.475050746027044,P7270001
loc005n1360,-0.4921441283041691,16.475050746027044,P7270001
loc005n1362,-0.5316526695878427,16.475050746027044,P7270001
loc005n1364,-0.5128616245228135,16.475050746027044,P7270001
loc005n1366,-0.5287082889410615,16.475050746027044,P7270001
loc005n1368,-0.5543957967264024,16.475050746027044,P7270001
loc005n1370,-0.5816987086802545,16.475050746027044,P7270001
loc005n1372,-0.6073030467403343,16.475050746027044,P7270001
loc005n1374,-0.640164517660112,16.475050746027044,P7270001
loc005n1376,-0.6925039620867871,16.475050746027044,P7270001
loc005n1378,-0.712198270069774,16.475050746027044,P7270001
loc005n1380,-0.6989700043360187,16.475050746027044,P7270001
loc005n1382,-0.7144426909922262,16.475050746027044,P7270001
loc005n1385,-0.6090648928966209,16.475050746027044,P7270001
loc005n1386,-0.585026652029182,16.475050746027044,P7270001
loc005n1388,-0.640164517660112,16.475050746027044,P7270001
loc005n1390,-0.6420651529995463,16.475050746027044,P7270001
loc005n1392,-0.6757175447023074,16.475050746027044,P7270001
loc005n1394,-0.6946486305533762,16.475050746027044,P7270001
loc005n1396,-0.6497519816658371,16.475050746027044,P7270001
loc005n1398,-0.6819366650372385,16.475050746027044,P7270001
loc005n1400,-0.7399286120149252,16.475050746027044,P7270001
loc005n1402,-0.619788758288394,16.475050746027044,P7270001
loc005n1404,-0.4881166390211256,16.475050746027044,P7270001
loc005n1406,-0.5406075122407692,16.475050746027044,P7270001
loc005n1408,-0.6143937264016879,16.475050746027044,P7270001
loc005n1410,-0.6819366650372385,16.475050746027044,P7270001
loc005n1412,-0.7471469690201069,16.475050746027044,P7270001
loc005n1416,-0.7055337738384071,16.475050746027044,P7270001
loc005n1417,-0.7495799976911061,16.475050746027044,P7270001
loc005n1419,-0.5451551399914898,16.475050746027044,P7270001
loc005n1421,-0.6216020990518624,16.475050746027044,P7270001
loc005n1423,-0.6777807052660807,16.475050746027044,P7270001
loc005n1425,-0.7235381958267558,16.475050746027044,P7270001
loc005n1427,-0.7986028756795485,16.475050746027044,P7270001
loc005n1429,-0.8210230527068306,16.475050746027044,P7270001
loc005n1431,-0.8927900303521317,16.475050746027044,P7270001
loc005n1433,-1.0457574905606752,16.475050746027044,P7270001
loc005n1435,-1.1804560644581312,16.475050746027044,P7270001
loc005n1437,-1.2596373105057561,16.475050746027044,P7270001
loc005n1439,-1.3565473235138126,16.475050746027044,P7270001
loc005n1441,-1.3010299956639813,16.475050746027044,P7270001
loc005n1443,-0.9318141382538383,16.475050746027044,P7270001
loc005n1446,-0.5272435506827877,16.475050746027044,P7270001
loc005n1447,-0.5783960731301689,16.475050746027044,P7270001
loc005n1449,-0.6556077263148893,16.475050746027044,P7270001
loc005n1451,-0.7495799976911061,16.475050746027044,P7270001
loc005n1453,-0.8477116556169436,16.475050746027044,P7270001
loc005n1455,-0.7594507517174003,16.475050746027044,P7270001
loc005n1457,-0.7375489102695706,16.475050746027044,P7270001
loc005n1459,-0.8041003475907662,16.475050746027044,P7270001
loc005n1461,-0.9208187539523752,16.475050746027044,P7270001
loc005n1463,-1.0915149811213503,16.475050746027044,P7270001
loc005n1465,-1.1426675035687315,16.475050746027044,P7270001
loc005n1467,-1.1611509092627446,16.475050746027044,P7270001
loc005n1469,-1.207608310501746,16.475050746027044,P7270001
loc005n1471,-1.1870866433571443,16.475050746027044,P7270001
loc005n1473,-1.0705810742857071,16.475050746027044,P7270001
loc005n1477,-1.2006594505464183,16.475050746027044,P7270001
loc005n1478,-1.3279021420642825,16.475050746027044,P7270001
loc005n1480,-1.3279021420642825,16.475050746027044,P7270001
loc005n1482,-1.3767507096020994,16.475050746027044,P7270001
loc005n1484,-1.337242168318426,16.475050746027044,P7270001
loc005n1486,-1.275724130399211,16.475050746027044,P7270001
loc005n1488,-1.1804560644581312,16.475050746027044,P7270001
loc005n1490,-1.275724130399211,16.475050746027044,P7270001
loc005n1492,-1.2839966563652008,16.475050746027044,P7270001
loc005n1494,-1.3187587626244128,16.475050746027044,P7270001
loc005n1496,-1.3979400086720375,16.475050746027044,P7270001
loc005n1498,-1.6382721639824072,16.475050746027044,P7270001
loc005n1500,-1.744727494896694,16.475050746027044,P7270001
loc005n1502,-1.853871964321762,16.475050746027044,P7270001
loc005n1504,-1.8239087409443189,16.475050746027044,P7270001
loc005n1508,-1.6575773191777938,16.475050746027044,P7270001
loc005n1509,-1.5686362358410126,16.475050746027044,P7270001
loc005n1511,-1.4814860601221125,16.475050746027044,P7270001
loc005n1513,-1.537602002101044,16.475050746027044,P7270001
loc005n1515,-1.537602002101044,16.475050746027044,P7270001
loc005n1517,-1.3872161432802645,16.475050746027044,P7270001
loc005n1519,-1.337242168318426,16.475050746027044,P7270001
loc005n1521,-1.2218487496163564,16.475050746027044,P7270001
loc005n1523,-1.154901959985743,16.475050746027044,P7270001
loc005n1525,-1.0177287669604316,16.475050746027044,P7270001
loc005n1527,-1.1135092748275182,16.475050746027044,P7270001
loc005n1529,-1.1804560644581312,16.475050746027044,P7270001
loc005n1531,-1.2365720064370627,16.475050746027044,P7270001
loc005n1533,-1.275724130399211,16.475050746027044,P7270001
loc005n1535,-1.2924298239020637,16.475050746027044,P7270001
loc005n1538,-1.2291479883578558,16.475050746027044,P7270001
loc005n1539,-1.2006594505464183,16.475050746027044,P7270001
loc005n1541,-1.2518119729937995,16.475050746027044,P7270001
loc005n1543,-1.3187587626244128,16.475050746027044,P7270001
loc005n1545,-1.3279021420642825,16.475050746027044,P7270001
loc005n1547,-1.3467874862246563,16.475050746027044,P7270001
loc005n1549,-1.4202164033831899,16.475050746027044,P7270001
loc005n1551,-1.431798275933005,16.475050746027044,P7270001
loc005n1553,-1.494850021680094,16.475050746027044,P7270001
loc005n1555,-1.4685210829577449,16.475050746027044,P7270001
loc005n1557,-1.3565473235138126,16.475050746027044,P7270001
loc005n1559,-1.275724130399211,16.475050746027044,P7270001
loc005n1561,-1.3010299956639813,16.475050746027044,P7270001
