<< La légende des termes est placée à la fin du fichier >>
 Projet Modifié (Lizonne.rma) [V7.8]
Date (Flux)    	Date (Flux)    	Température    	Flux_Pluie     	Flux_Neige     	Flux_ETP       	Flux_ETR       	Fl_ETR_Sol     	Transpiration  	Stock_Neige    	Fl_Fonte_Neige 	Ruissellement  	Infiltration   	Défic_Évapotra 	Déficit_Sol    	Défic_Sol_Prog 	Réser_Interm.  	Cum_Pluie      	Cum_Neige      	Cum_ETP        	Cum_ETR        	Cum_ETRSol     	Cum_Transpir   	Cum_Font_Neig  	Cum_Ruissel.   	Cum_Infiltr    	Cum_Défic_Evap 	LAI_ou_CC      	Profon_Racines 	
12/07/2014	   1654.000    	   0.000000    	   1.339853    	   0.000000    	   3.072088    	   2.442470    	   2.442470    	   0.000000    	   0.000000    	   0.000000    	  0.2482233    	  0.2005024    	   0.000000    	   0.000000    	   119.2247    	   26.23705    	   3463.111    	   0.000000    	   3588.806    	   2379.974    	   2396.474    	   0.000000    	   0.000000    	   809.1681    	   350.4560    	  -16.50032    	   0.000000    	   0.000000    	
13/07/2014	   1655.000    	   0.000000    	   5.174066    	   0.000000    	   1.403700    	   2.442470    	   1.403700    	   0.000000    	   0.000000    	   0.000000    	  0.2460711    	  0.1992748    	   1.038770    	   0.000000    	   116.0686    	   26.40599    	   3468.285    	   0.000000    	   3590.210    	   2382.417    	   2397.878    	   0.000000    	   0.000000    	   809.4142    	   350.6553    	  -15.46155    	   0.000000    	   0.000000    	
14/07/2014	   1656.000    	   0.000000    	      0.0331502	   0.000000    	   2.812198    	   1.853899    	   1.853899    	   0.000000    	   0.000000    	   0.000000    	  0.2439454    	  0.1980565    	   0.000000    	   0.000000    	   117.8893    	   25.96399    	   3468.318    	   0.000000    	   3593.022    	   2384.270    	   2399.732    	   0.000000    	   0.000000    	   809.6581    	   350.8534    	  -15.46155    	   0.000000    	   0.000000    	
15/07/2014	   1657.000    	   0.000000    	   0.000000    	   0.000000    	   5.680586    	   1.853899    	   3.630165    	   0.000000    	   0.000000    	   0.000000    	  0.2350773    	  0.1949230    	  -1.776267    	   0.000000    	   121.5195    	   25.53399    	   3468.318    	   0.000000    	   3598.703    	   2386.124    	   2403.362    	   0.000000    	   0.000000    	   809.8932    	   351.0483    	  -17.23782    	   0.000000    	   0.000000    	
16/07/2014	   1658.000    	   0.000000    	   0.000000    	   0.000000    	   6.659780    	   4.082021    	   4.082021    	   0.000000    	   0.000000    	   0.000000    	  0.2266518    	  0.1918651    	   0.000000    	   0.000000    	   125.6015    	   25.11548    	   3468.318    	   0.000000    	   3605.362    	   2390.206    	   2407.444    	   0.000000    	   0.000000    	   810.1199    	   351.2402    	  -17.23782    	   0.000000    	   0.000000    	
17/07/2014	   1659.000    	   0.000000    	   0.000000    	   0.000000    	   7.288352    	   4.082021    	   4.274261    	   0.000000    	   0.000000    	   0.000000    	  0.2186394    	  0.1888799    	 -0.1922400    	   0.000000    	   129.8758    	   24.70796    	   3468.318    	   0.000000    	   3612.651    	   2394.288    	   2411.718    	   0.000000    	   0.000000    	   810.3385    	   351.4290    	  -17.43006    	   0.000000    	   0.000000    	
18/07/2014	   1660.000    	   0.000000    	   1.309707    	   0.000000    	   5.112161    	   3.514507    	   3.514507    	   0.000000    	   0.000000    	   0.000000    	  0.2110131    	  0.1859646    	   0.000000    	   0.000000    	   132.0806    	   24.31098    	   3469.628    	   0.000000    	   3617.763    	   2397.803    	   2415.233    	   0.000000    	   0.000000    	   810.5495    	   351.6150    	  -17.43006    	   0.000000    	   0.000000    	
19/07/2014	   1661.000    	   0.000000    	   21.58066    	   0.000000    	   3.350879    	   3.514507    	   3.350879    	   0.000000    	   0.000000    	   0.000000    	  0.2339310    	  0.1917836    	  0.1636278    	   0.000000    	   116.5666    	   26.60107    	   3491.208    	   0.000000    	   3621.114    	   2401.317    	   2418.584    	   0.000000    	   0.000000    	   810.7834    	   351.8068    	  -17.26643    	   0.000000    	   0.000000    	
20/07/2014	   1662.000    	   0.000000    	   4.930769    	   0.000000    	   2.523663    	   2.523663    	   2.523663    	   0.000000    	   0.000000    	   0.000000    	  0.2622084    	  0.1989247    	   0.000000    	   0.000000    	   114.6303    	   26.61078    	   3496.139    	   0.000000    	   3623.638    	   2403.841    	   2421.107    	   0.000000    	   0.000000    	   811.0457    	   352.0057    	  -17.26643    	   0.000000    	   0.000000    	
21/07/2014	   1663.000    	   0.000000    	      0.0229304	   0.000000    	   3.822454    	   2.523663    	   2.532605    	   0.000000    	   0.000000    	   0.000000    	  0.2578091    	  0.1972699    	     -0.0089420	   0.000000    	   117.1400    	   26.15570    	   3496.162    	   0.000000    	   3627.460    	   2406.365    	   2423.640    	   0.000000    	   0.000000    	   811.3035    	   352.2030    	  -17.27537    	   0.000000    	   0.000000    	
22/07/2014	   1664.000    	   0.000000    	   0.000000    	   0.000000    	   4.354176    	   2.806381    	   2.806381    	   0.000000    	   0.000000    	   0.000000    	  0.2480966    	  0.1941109    	   0.000000    	   0.000000    	   119.9464    	   25.71349    	   3496.162    	   0.000000    	   3631.814    	   2409.171    	   2426.446    	   0.000000    	   0.000000    	   811.5516    	   352.3971    	  -17.27537    	   0.000000    	   0.000000    	
23/07/2014	   1665.000    	   0.000000    	      0.0198168	   0.000000    	   3.574872    	   2.806381    	   2.253690    	   0.000000    	   0.000000    	   0.000000    	  0.2388911    	  0.1910305    	  0.5526916    	   0.000000    	   122.1803    	   25.28357    	   3496.182    	   0.000000    	   3635.389    	   2411.977    	   2428.700    	   0.000000    	   0.000000    	   811.7904    	   352.5881    	  -16.72268    	   0.000000    	   0.000000    	
24/07/2014	   1666.000    	   0.000000    	  0.8515385    	   0.000000    	   4.604725    	   3.168251    	   3.168251    	   0.000000    	   0.000000    	   0.000000    	  0.2301573    	  0.1880254    	   0.000000    	   0.000000    	   124.4970    	   24.86539    	   3497.034    	   0.000000    	   3639.994    	   2415.146    	   2431.868    	   0.000000    	   0.000000    	   812.0206    	   352.7761    	  -16.72268    	   0.000000    	   0.000000    	
25/07/2014	   1667.000    	   0.000000    	   9.235971    	   0.000000    	   4.067839    	   3.168251    	   4.067839    	   0.000000    	   0.000000    	   0.000000    	  0.2323390    	  0.1882363    	 -0.8995883    	   0.000000    	   120.2627    	   25.37868    	   3506.270    	   0.000000    	   3644.062    	   2418.314    	   2435.936    	   0.000000    	   0.000000    	   812.2529    	   352.9644    	  -17.62227    	   0.000000    	   0.000000    	
26/07/2014	   1668.000    	   0.000000    	   0.000000    	   0.000000    	   3.808095    	   2.380592    	   2.380592    	   0.000000    	   0.000000    	   0.000000    	  0.2343625    	  0.1884084    	   0.000000    	   0.000000    	   122.6433    	   24.95591    	   3506.270    	   0.000000    	   3647.870    	   2420.695    	   2438.317    	   0.000000    	   0.000000    	   812.4873    	   353.1528    	  -17.62227    	   0.000000    	   0.000000    	
27/07/2014	   1669.000    	   0.000000    	  0.8790476    	   0.000000    	   4.525311    	   2.380592    	   3.114681    	   0.000000    	   0.000000    	   0.000000    	  0.2258024    	  0.1854547    	 -0.7340889    	   0.000000    	   124.8789    	   24.54465    	   3507.149    	   0.000000    	   3652.395    	   2423.075    	   2441.431    	   0.000000    	   0.000000    	   812.7131    	   353.3382    	  -18.35636    	   0.000000    	   0.000000    	
28/07/2014	   1670.000    	   0.000000    	   1.734469    	   0.000000    	   3.254212    	   2.429175    	   2.429175    	   0.000000    	   0.000000    	   0.000000    	  0.2184419    	  0.1827421    	   0.000000    	   0.000000    	   125.6358    	   24.20560    	   3508.883    	   0.000000    	   3655.649    	   2425.504    	   2443.861    	   0.000000    	   0.000000    	   812.9316    	   353.5210    	  -18.35636    	   0.000000    	   0.000000    	
29/07/2014	   1671.000    	   0.000000    	   0.000000    	   0.000000    	   2.685458    	   2.429175    	   1.599503    	   0.000000    	   0.000000    	   0.000000    	  0.2114313    	  0.1800916    	  0.8296714    	   0.000000    	   127.2353    	   23.81408    	   3508.883    	   0.000000    	   3658.335    	   2427.933    	   2445.460    	   0.000000    	   0.000000    	   813.1430    	   353.7011    	  -17.52669    	   0.000000    	   0.000000    	
30/07/2014	   1672.000    	   0.000000    	   0.000000    	   0.000000    	   4.411612    	   2.429175    	   2.536960    	   0.000000    	   0.000000    	   0.000000    	  0.2040067    	  0.1773340    	 -0.1077853    	   0.000000    	   129.7722    	   23.43274    	   3508.883    	   0.000000    	   3662.746    	   2430.363    	   2447.997    	   0.000000    	   0.000000    	   813.3470    	   353.8784    	  -17.63447    	   0.000000    	   0.000000    	
31/07/2014	   1673.000    	   0.000000    	   0.000000    	   0.000000    	   4.471319    	   2.429175    	   2.510091    	   0.000000    	   0.000000    	   0.000000    	  0.1969382    	  0.1746400    	     -0.0809164	   0.000000    	   132.2823    	   23.06116    	   3508.883    	   0.000000    	   3667.218    	   2432.792    	   2450.507    	   0.000000    	   0.000000    	   813.5439    	   354.0531    	  -17.71539    	   0.000000    	   0.000000    	
01/08/2014	   1674.000    	   0.000000    	  0.7514652    	   0.000000    	   2.745861    	   1.818336    	   1.818336    	   0.000000    	   0.000000    	   0.000000    	  0.1902032    	  0.1720073    	   0.000000    	   0.000000    	   133.3492    	   22.69895    	   3509.635    	   0.000000    	   3669.963    	   2434.610    	   2452.326    	   0.000000    	   0.000000    	   813.7341    	   354.2251    	  -17.71539    	   0.000000    	   0.000000    	
02/08/2014	   1675.000    	   0.000000    	   14.30835    	   0.000000    	   2.788132    	   2.756016    	   2.756016    	   0.000000    	   0.000000    	   0.000000    	  0.2016451    	  0.1736067    	   0.000000    	   0.000000    	   123.3177    	   23.84457    	   3523.943    	   0.000000    	   3672.752    	   2437.366    	   2455.082    	   0.000000    	   0.000000    	   813.9358    	   354.3987    	  -17.71539    	   0.000000    	   0.000000    	
03/08/2014	   1676.000    	   0.000000    	   5.706081    	   0.000000    	   2.192234    	   2.756016    	   2.192234    	   0.000000    	   0.000000    	   0.000000    	  0.2180829    	  0.1765535    	  0.5637811    	   0.000000    	   120.2729    	   23.91891    	   3529.649    	   0.000000    	   3674.944    	   2440.122    	   2457.274    	   0.000000    	   0.000000    	   814.1539    	   354.5752    	  -17.15161    	   0.000000    	   0.000000    	
04/08/2014	   1677.000    	   0.000000    	   0.000000    	   0.000000    	   2.956264    	   1.862390    	   1.862390    	   0.000000    	   0.000000    	   0.000000    	  0.2152406    	  0.1752670    	   0.000000    	   0.000000    	   122.1353    	   23.52840    	   3529.649    	   0.000000    	   3677.900    	   2441.985    	   2459.136    	   0.000000    	   0.000000    	   814.3691    	   354.7505    	  -17.15161    	   0.000000    	   0.000000    	
05/08/2014	   1678.000    	   0.000000    	   0.000000    	   0.000000    	   5.108901    	   1.862390    	   3.125899    	   0.000000    	   0.000000    	   0.000000    	  0.2075582    	  0.1725808    	  -1.263509    	   0.000000    	   125.2612    	   23.14826    	   3529.649    	   0.000000    	   3683.009    	   2443.847    	   2462.262    	   0.000000    	   0.000000    	   814.5767    	   354.9231    	  -18.41512    	   0.000000    	   0.000000    	
06/08/2014	   1679.000    	   0.000000    	   8.820513    	   0.000000    	   2.627509    	   2.513960    	   2.513960    	   0.000000    	   0.000000    	   0.000000    	  0.2087104    	  0.1734338    	   0.000000    	   0.000000    	   119.9006    	   23.71208    	   3538.469    	   0.000000    	   3685.637    	   2446.361    	   2464.776    	   0.000000    	   0.000000    	   814.7854    	   355.0965    	  -18.41512    	   0.000000    	   0.000000    	
07/08/2014	   1680.000    	   0.000000    	   2.433919    	   0.000000    	   2.837949    	   2.513960    	   2.421005    	   0.000000    	   0.000000    	   0.000000    	  0.2109484    	  0.1746901    	      0.0929554	   0.000000    	   120.0064    	   23.44517    	   3540.903    	   0.000000    	   3688.474    	   2448.875    	   2467.197    	   0.000000    	   0.000000    	   814.9963    	   355.2712    	  -18.32216    	   0.000000    	   0.000000    	
08/08/2014	   1681.000    	   0.000000    	   5.385934    	   0.000000    	   2.783187    	   2.768524    	   2.768524    	   0.000000    	   0.000000    	   0.000000    	  0.2094464    	  0.1736076    	   0.000000    	   0.000000    	   117.8032    	   23.47638    	   3546.289    	   0.000000    	   3691.258    	   2451.643    	   2469.966    	   0.000000    	   0.000000    	   815.2058    	   355.4448    	  -18.32216    	   0.000000    	   0.000000    	
09/08/2014	   1682.000    	   0.000000    	   4.009560    	   0.000000    	   2.209524    	   2.768524    	   2.209524    	   0.000000    	   0.000000    	   0.000000    	  0.2112927    	  0.1730124    	  0.5589998    	   0.000000    	   116.3399    	   23.42881    	   3550.299    	   0.000000    	   3693.467    	   2454.412    	   2472.175    	   0.000000    	   0.000000    	   815.4171    	   355.6178    	  -17.76316    	   0.000000    	   0.000000    	
10/08/2014	   1683.000    	   0.000000    	   3.186996    	   0.000000    	   3.415641    	   2.823366    	   2.823366    	   0.000000    	   0.000000    	   0.000000    	  0.2103257    	  0.1720470    	   0.000000    	   0.000000    	   116.2122    	   23.28239    	   3553.486    	   0.000000    	   3696.883    	   2457.235    	   2474.998    	   0.000000    	   0.000000    	   815.6274    	   355.7899    	  -17.76316    	   0.000000    	   0.000000    	
11/08/2014	   1684.000    	   0.000000    	      0.0624176	   0.000000    	   3.382930    	   2.823366    	   2.230080    	   0.000000    	   0.000000    	   0.000000    	  0.2050454    	  0.1701811    	  0.5932865    	   0.000000    	   118.3799    	   22.90716    	   3553.548    	   0.000000    	   3700.266    	   2460.059    	   2477.229    	   0.000000    	   0.000000    	   815.8324    	   355.9600    	  -17.16987    	   0.000000    	   0.000000    	
12/08/2014	   1685.000    	   0.000000    	   16.50136    	   0.000000    	   3.105421    	   3.105421    	   3.105421    	   0.000000    	   0.000000    	   0.000000    	  0.2255880    	  0.1761105    	   0.000000    	   0.000000    	   107.5686    	   25.09005    	   3570.050    	   0.000000    	   3703.371    	   2463.164    	   2480.334    	   0.000000    	   0.000000    	   816.0580    	   356.1362    	  -17.16987    	   0.000000    	   0.000000    	
13/08/2014	   1686.000    	   0.000000    	   3.986850    	   0.000000    	   2.362894    	   3.105421    	   2.227274    	   0.000000    	   0.000000    	   0.000000    	  0.2500517    	  0.1836242    	  0.8781477    	   0.000000    	   106.2813    	   25.12867    	   3574.036    	   0.000000    	   3705.734    	   2466.270    	   2482.561    	   0.000000    	   0.000000    	   816.3081    	   356.3198    	  -16.29173    	   0.000000    	   0.000000    	
14/08/2014	   1687.000    	   0.000000    	   3.182967    	   0.000000    	   1.816007    	   1.744971    	   1.744971    	   0.000000    	   0.000000    	   0.000000    	  0.2488673    	  0.1834853    	   0.000000    	   0.000000    	   105.1788    	   25.03183    	   3577.219    	   0.000000    	   3707.550    	   2468.014    	   2484.306    	   0.000000    	   0.000000    	   816.5569    	   356.5033    	  -16.29173    	   0.000000    	   0.000000    	
15/08/2014	   1688.000    	   0.000000    	  0.2832234    	   0.000000    	   3.474579    	   1.744971    	   2.556823    	   0.000000    	   0.000000    	   0.000000    	  0.2433475    	  0.1815473    	 -0.8118519    	   0.000000    	   107.4524    	   24.60693    	   3577.503    	   0.000000    	   3711.025    	   2469.759    	   2486.863    	   0.000000    	   0.000000    	   816.8003    	   356.6848    	  -17.10358    	   0.000000    	   0.000000    	
16/08/2014	   1689.000    	   0.000000    	      0.0801832	   0.000000    	   3.145275    	   2.230504    	   2.230504    	   0.000000    	   0.000000    	   0.000000    	  0.2341873    	  0.1786785    	   0.000000    	   0.000000    	   109.6027    	   24.19406    	   3577.583    	   0.000000    	   3714.170    	   2471.990    	   2489.094    	   0.000000    	   0.000000    	   817.0345    	   356.8635    	  -17.10358    	   0.000000    	   0.000000    	
17/08/2014	   1690.000    	   0.000000    	      0.0198168	   0.000000    	   2.608168    	   2.230504    	   1.807648    	   0.000000    	   0.000000    	   0.000000    	  0.2255041    	  0.1758809    	  0.4228561    	   0.000000    	   111.3905    	   23.79268    	   3577.603    	   0.000000    	   3716.778    	   2474.220    	   2490.901    	   0.000000    	   0.000000    	   817.2600    	   357.0394    	  -16.68072    	   0.000000    	   0.000000    	
18/08/2014	   1691.000    	   0.000000    	   0.000000    	   0.000000    	   2.741429    	   1.852978    	   1.852978    	   0.000000    	   0.000000    	   0.000000    	  0.2172650    	  0.1731517    	   0.000000    	   0.000000    	   113.2435    	   23.40226    	   3577.603    	   0.000000    	   3719.520    	   2476.073    	   2492.754    	   0.000000    	   0.000000    	   817.4772    	   357.2125    	  -16.68072    	   0.000000    	   0.000000    	
19/08/2014	   1692.000    	   0.000000    	   0.000000    	   0.000000    	   3.427143    	   1.852978    	   2.297562    	   0.000000    	   0.000000    	   0.000000    	  0.2094400    	  0.1704882    	 -0.4445838    	   0.000000    	   115.5411    	   23.02233    	   3577.603    	   0.000000    	   3722.947    	   2477.926    	   2495.052    	   0.000000    	   0.000000    	   817.6867    	   357.3830    	  -17.12531    	   0.000000    	   0.000000    	
20/08/2014	   1693.000    	   0.000000    	   0.000000    	   0.000000    	   3.505128    	   2.302084    	   2.302084    	   0.000000    	   0.000000    	   0.000000    	  0.2020015    	  0.1678877    	   0.000000    	   0.000000    	   117.8432    	   22.65245    	   3577.603    	   0.000000    	   3726.452    	   2480.229    	   2497.354    	   0.000000    	   0.000000    	   817.8887    	   357.5509    	  -17.12531    	   0.000000    	   0.000000    	
21/08/2014	   1694.000    	   0.000000    	   0.000000    	   0.000000    	   3.443553    	   2.302084    	   2.214778    	   0.000000    	   0.000000    	   0.000000    	  0.1949244    	  0.1653479    	      0.0873067	   0.000000    	   120.0579    	   22.29217    	   3577.603    	   0.000000    	   3729.895    	   2482.531    	   2499.569    	   0.000000    	   0.000000    	   818.0836    	   357.7162    	  -17.03800    	   0.000000    	   0.000000    	
22/08/2014	   1695.000    	   0.000000    	      0.0184982	   0.000000    	   3.148974    	   1.996655    	   1.996655    	   0.000000    	   0.000000    	   0.000000    	  0.1881854    	  0.1628666    	   0.000000    	   0.000000    	   122.0361    	   21.94112    	   3577.621    	   0.000000    	   3733.044    	   2484.527    	   2501.565    	   0.000000    	   0.000000    	   818.2718    	   357.8791    	  -17.03800    	   0.000000    	   0.000000    	
23/08/2014	   1696.000    	   0.000000    	   1.077033    	   0.000000    	   2.832747    	   1.996655    	   2.172592    	   0.000000    	   0.000000    	   0.000000    	  0.1817633    	  0.1604415    	 -0.1759374    	   0.000000    	   123.1317    	   21.59892    	   3578.698    	   0.000000    	   3735.877    	   2486.524    	   2503.738    	   0.000000    	   0.000000    	   818.4536    	   358.0396    	  -17.21394    	   0.000000    	   0.000000    	
24/08/2014	   1697.000    	   0.000000    	   0.000000    	   0.000000    	   3.445531    	   2.093556    	   2.093556    	   0.000000    	   0.000000    	   0.000000    	  0.1756385    	  0.1580708    	   0.000000    	   0.000000    	   125.2252    	   21.26521    	   3578.698    	   0.000000    	   3739.323    	   2488.617    	   2505.831    	   0.000000    	   0.000000    	   818.6292    	   358.1976    	  -17.21394    	   0.000000    	   0.000000    	
25/08/2014	   1698.000    	   0.000000    	   10.54337    	   0.000000    	   2.813626    	   2.093556    	   2.813626    	   0.000000    	   0.000000    	   0.000000    	  0.1807020    	  0.1597047    	 -0.7200700    	   0.000000    	   118.6729    	   22.10218    	   3589.242    	   0.000000    	   3742.136    	   2490.711    	   2508.645    	   0.000000    	   0.000000    	   818.8099    	   358.3573    	  -17.93401    	   0.000000    	   0.000000    	
26/08/2014	   1699.000    	   0.000000    	   2.259707    	   0.000000    	   3.041538    	   2.629601    	   2.629601    	   0.000000    	   0.000000    	   0.000000    	  0.1861307    	  0.1614160    	   0.000000    	   0.000000    	   119.0962    	   21.80808    	   3591.501    	   0.000000    	   3745.178    	   2493.341    	   2511.275    	   0.000000    	   0.000000    	   818.9960    	   358.5187    	  -17.93401    	   0.000000    	   0.000000    	
27/08/2014	   1700.000    	   0.000000    	   0.000000    	   0.000000    	   2.665055    	   2.629601    	   1.689060    	   0.000000    	   0.000000    	   0.000000    	  0.1803470    	  0.1591637    	  0.9405408    	   0.000000    	   120.7853    	   21.46857    	   3591.501    	   0.000000    	   3747.843    	   2495.970    	   2512.964    	   0.000000    	   0.000000    	   819.1764    	   358.6779    	  -16.99347    	   0.000000    	   0.000000    	
28/08/2014	   1701.000    	   0.000000    	   4.456410    	   0.000000    	   2.553223    	   2.473149    	   2.473149    	   0.000000    	   0.000000    	   0.000000    	  0.1772757    	  0.1577696    	   0.000000    	   0.000000    	   119.1089    	   21.44041    	   3595.958    	   0.000000    	   3750.396    	   2498.443    	   2515.437    	   0.000000    	   0.000000    	   819.3536    	   358.8357    	  -16.99347    	   0.000000    	   0.000000    	
29/08/2014	   1702.000    	   0.000000    	      0.0031136	   0.000000    	   3.571355    	   2.473149    	   2.275050    	   0.000000    	   0.000000    	   0.000000    	  0.1743234    	  0.1563979    	  0.1980992    	   0.000000    	   121.3808    	   21.10969    	   3595.961    	   0.000000    	   3753.967    	   2500.917    	   2517.712    	   0.000000    	   0.000000    	   819.5280    	   358.9921    	  -16.79537    	   0.000000    	   0.000000    	
30/08/2014	   1703.000    	   0.000000    	   0.000000    	   0.000000    	   3.427839    	   2.473149    	   2.127159    	   0.000000    	   0.000000    	   0.000000    	  0.1685370    	  0.1541083    	  0.3459903    	   0.000000    	   123.5080    	   20.78704    	   3595.961    	   0.000000    	   3757.395    	   2503.390    	   2519.839    	   0.000000    	   0.000000    	   819.6965    	   359.1462    	  -16.44938    	   0.000000    	   0.000000    	
31/08/2014	   1704.000    	   0.000000    	      0.0663004	   0.000000    	   2.818022    	   2.473149    	   1.742250    	   0.000000    	   0.000000    	   0.000000    	  0.1630095    	  0.1518687    	  0.7308997    	   0.000000    	   125.1839    	   20.47216    	   3596.027    	   0.000000    	   3760.213    	   2505.863    	   2521.581    	   0.000000    	   0.000000    	   819.8595    	   359.2981    	  -15.71848    	   0.000000    	   0.000000    	
01/09/2014	   1705.000    	   0.000000    	      0.0331502	   0.000000    	   4.466777    	   2.679017    	   2.679017    	   0.000000    	   0.000000    	   0.000000    	  0.1577256    	  0.1496772    	   0.000000    	   0.000000    	   127.8298    	   20.16476    	   3596.060    	   0.000000    	   3764.680    	   2508.542    	   2524.260    	   0.000000    	   0.000000    	   820.0172    	   359.4477    	  -15.71848    	   0.000000    	   0.000000    	
02/09/2014	   1706.000    	   0.000000    	   0.000000    	   0.000000    	   4.955824    	   2.868319    	   2.868319    	   0.000000    	   0.000000    	   0.000000    	  0.1526713    	  0.1475322    	   0.000000    	   0.000000    	   130.6981    	   19.86456    	   3596.060    	   0.000000    	   3769.636    	   2511.410    	   2527.129    	   0.000000    	   0.000000    	   820.1699    	   359.5953    	  -15.71848    	   0.000000    	   0.000000    	
03/09/2014	   1707.000    	   0.000000    	   0.000000    	   0.000000    	   4.980806    	   2.868319    	   2.789109    	   0.000000    	   0.000000    	   0.000000    	  0.1478337    	  0.1454323    	      0.0792101	   0.000000    	   133.4872    	   19.57129    	   3596.060    	   0.000000    	   3774.617    	   2514.278    	   2529.918    	   0.000000    	   0.000000    	   820.3177    	   359.7407    	  -15.63927    	   0.000000    	   0.000000    	
04/09/2014	   1708.000    	   0.000000    	   0.000000    	   0.000000    	   4.066740    	   2.205814    	   2.205814    	   0.000000    	   0.000000    	   0.000000    	  0.1432007    	  0.1433760    	   0.000000    	   0.000000    	   135.6930    	   19.28471    	   3596.060    	   0.000000    	   3778.683    	   2516.484    	   2532.124    	   0.000000    	   0.000000    	   820.4609    	   359.8841    	  -15.63927    	   0.000000    	   0.000000    	
05/09/2014	   1709.000    	   0.000000    	      0.0285348	   0.000000    	   2.705897    	   2.205814    	   1.446436    	   0.000000    	   0.000000    	   0.000000    	  0.1387609    	  0.1413618    	  0.7593778    	   0.000000    	   137.1109    	   19.00459    	   3596.089    	   0.000000    	   3781.389    	   2518.690    	   2533.570    	   0.000000    	   0.000000    	   820.5997    	   360.0254    	  -14.87989    	   0.000000    	   0.000000    	
06/09/2014	   1710.000    	   0.000000    	   0.000000    	   0.000000    	   2.890623    	   1.499157    	   1.499157    	   0.000000    	   0.000000    	   0.000000    	  0.1345040    	  0.1393885    	   0.000000    	   0.000000    	   138.6101    	   18.73070    	   3596.089    	   0.000000    	   3784.280    	   2520.189    	   2535.069    	   0.000000    	   0.000000    	   820.7342    	   360.1648    	  -14.87989    	   0.000000    	   0.000000    	
07/09/2014	   1711.000    	   0.000000    	   0.000000    	   0.000000    	   3.892418    	   1.499157    	   1.978074    	   0.000000    	   0.000000    	   0.000000    	  0.1304201    	  0.1374548    	 -0.4789172    	   0.000000    	   140.5882    	   18.46282    	   3596.089    	   0.000000    	   3788.172    	   2521.688    	   2537.047    	   0.000000    	   0.000000    	   820.8646    	   360.3023    	  -15.35881    	   0.000000    	   0.000000    	
08/09/2014	   1712.000    	   0.000000    	   9.215897    	   0.000000    	   1.548388    	   1.530204    	   1.530204    	   0.000000    	   0.000000    	   0.000000    	  0.1339849    	  0.1377628    	   0.000000    	   0.000000    	   133.6879    	   18.97651    	   3605.305    	   0.000000    	   3789.721    	   2523.219    	   2538.577    	   0.000000    	   0.000000    	   820.9986    	   360.4400    	  -15.35881    	   0.000000    	   0.000000    	
09/09/2014	   1713.000    	   0.000000    	      0.0285348	   0.000000    	   2.980513    	   1.530204    	   1.627207    	   0.000000    	   0.000000    	   0.000000    	  0.1374539    	  0.1380406    	     -0.0970033	   0.000000    	   135.2866    	   18.70101    	   3605.333    	   0.000000    	   3792.701    	   2524.749    	   2540.205    	   0.000000    	   0.000000    	   821.1361    	   360.5781    	  -15.45581    	   0.000000    	   0.000000    	
10/09/2014	   1714.000    	   0.000000    	      0.0458608	   0.000000    	   4.586044    	   2.445251    	   2.445251    	   0.000000    	   0.000000    	   0.000000    	  0.1332256    	  0.1361200    	   0.000000    	   0.000000    	   137.6860    	   18.43167    	   3605.379    	   0.000000    	   3797.287    	   2527.194    	   2542.650    	   0.000000    	   0.000000    	   821.2693    	   360.7142    	  -15.45581    	   0.000000    	   0.000000    	
11/09/2014	   1715.000    	   0.000000    	      0.0917216	   0.000000    	   4.486447    	   2.445251    	   2.341285    	   0.000000    	   0.000000    	   0.000000    	  0.1291699    	  0.1342380    	  0.1039656    	   0.000000    	   139.9355    	   18.16826    	   3605.471    	   0.000000    	   3801.774    	   2529.639    	   2544.991    	   0.000000    	   0.000000    	   821.3985    	   360.8484    	  -15.35184    	   0.000000    	   0.000000    	
12/09/2014	   1716.000    	   0.000000    	   0.000000    	   0.000000    	   4.472637    	   2.216713    	   2.216713    	   0.000000    	   0.000000    	   0.000000    	  0.1252778    	  0.1323933    	   0.000000    	   0.000000    	   142.1522    	   17.91059    	   3605.471    	   0.000000    	   3806.246    	   2531.856    	   2547.208    	   0.000000    	   0.000000    	   821.5237    	   360.9808    	  -15.35184    	   0.000000    	   0.000000    	
13/09/2014	   1717.000    	   0.000000    	   0.000000    	   0.000000    	   4.188315    	   2.216713    	   2.008583    	   0.000000    	   0.000000    	   0.000000    	  0.1215407    	  0.1305849    	  0.2081308    	   0.000000    	   144.1608    	   17.65846    	   3605.471    	   0.000000    	   3810.435    	   2534.073    	   2549.216    	   0.000000    	   0.000000    	   821.6453    	   361.1114    	  -15.14371    	   0.000000    	   0.000000    	
14/09/2014	   1718.000    	   0.000000    	      0.0254212	   0.000000    	   2.462198    	   1.165204    	   1.165204    	   0.000000    	   0.000000    	   0.000000    	  0.1179506    	  0.1288116    	   0.000000    	   0.000000    	   145.3006    	   17.41170    	   3605.496    	   0.000000    	   3812.897    	   2535.238    	   2550.382    	   0.000000    	   0.000000    	   821.7632    	   361.2402    	  -15.14371    	   0.000000    	   0.000000    	
