<< La lÈgende des termes est placÈe ‡ la fin du fichier >>
 Projet ModifiÈ (Lizonne.rma) [V7.8]

DÈbits de RiviËres : Domaine total	
Date           	Date           	Par_Sources    	Ruissel_Sup    	Entr_Intern    	Sort_Intern    	Entr_Intern_fix	Sort_Intern_fix	DÈrivat_Entrant	DÈrivat_Sortant	Entr_Niv_Impos 	Sort_Niv_Impos 	Nappe->RiviËres	RiviËres->Nappe	Lacs->RiviËres 	RiviËres->Lacs 	DÈbor_Riv->Lacs	DÈbo_Nap_Rivi. 	Exutoires      	Stockage       	DÈStockage     	Entr_Limit_Zone	Sort_Limit_Zone	…cart_Bilan    	
08/06/2014	   1620.000    	   0.000000    	  0.1958588    	      0.0059050	 -0.1026140    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.946740    	     -0.0037158	   0.000000    	   0.000000    	   0.000000    	   3.494931    	  -6.545521    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0084161	
10/06/2014	   1622.000    	   0.000000    	  0.1615440    	      0.0059050	 -0.1026140    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.895452    	     -0.0033344	   0.000000    	   0.000000    	   0.000000    	   3.313787    	  -6.278185    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0074451	
12/06/2014	   1624.000    	   0.000000    	  0.1553289    	      0.0059050	 -0.1026140    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.855967    	     -0.0030459	   0.000000    	   0.000000    	   0.000000    	   3.183860    	  -6.096031    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -6.3002495E-04	
14/06/2014	   1626.000    	   0.000000    	  0.1281956    	      0.0059050	 -0.1026140    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.810660    	     -0.0027973	   0.000000    	   0.000000    	   0.000000    	   3.041022    	  -5.885569    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0051977	
16/06/2014	   1628.000    	   0.000000    	  0.1058714    	      0.0059050	 -0.1026140    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.763074    	     -0.0025824	   0.000000    	   0.000000    	   0.000000    	   2.899245    	  -5.673291    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0043914	
18/06/2014	   1630.000    	   0.000000    	      0.0874867	      0.0059050	 -0.1026140    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.716696    	     -0.0023004	   0.000000    	   0.000000    	   0.000000    	   2.768530    	  -5.476982    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0032780	
20/06/2014	   1632.000    	   0.000000    	      0.0723335	      0.0059050	 -0.1026140    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.671252    	     -0.0020286	   0.000000    	   0.000000    	   0.000000    	   2.648846    	  -5.296043    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0023484	
22/06/2014	   1634.000    	   0.000000    	      0.0850643	      0.0059050	 -0.1026140    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.646666    	     -0.0019277	   0.000000    	   0.000000    	   0.000000    	   2.632836    	  -5.255439    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0104902	
24/06/2014	   1636.000    	   0.000000    	  0.1112053    	      0.0059050	 -0.1026140    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.676985    	     -0.0023563	   0.000000    	   0.000000    	   0.000000    	   2.869105    	  -5.557828    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  4.0254764E-04	
26/06/2014	   1638.000    	   0.000000    	      0.0919053	      0.0059050	 -0.1026140    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.639614    	     -0.0021596	   0.000000    	   0.000000    	   0.000000    	   2.767765    	  -5.403891    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0034755	
28/06/2014	   1640.000    	   0.000000    	  0.1150180    	      0.0059050	 -0.1026140    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.632029    	     -0.0021015	   0.000000    	   0.000000    	   0.000000    	   2.812096    	  -5.453076    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0072566	
01/07/2014	   1643.000    	   0.000000    	  0.1030795    	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.584431    	     -0.0020718	   0.000000    	   0.000000    	   0.000000    	   2.698382    	  -5.228339    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0067495	
02/07/2014	   1644.000    	   0.000000    	      0.0937030	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.553098    	     -0.0018256	   0.000000    	   0.000000    	   0.000000    	   2.587276    	  -5.068601    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0014204	
04/07/2014	   1646.000    	   0.000000    	      0.0958689	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.520671    	     -0.0016750	   0.000000    	   0.000000    	   0.000000    	   2.509270    	  -4.956652    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0052513	
06/07/2014	   1648.000    	   0.000000    	  0.1165304    	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.510756    	     -0.0019918	   0.000000    	   0.000000    	   0.000000    	   2.504405    	  -4.962344    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0051235	
08/07/2014	   1650.000    	   0.000000    	  0.1081239    	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.488365    	     -0.0021332	   0.000000    	   0.000000    	   0.000000    	   2.454670    	  -4.888833    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0020376	
10/07/2014	   1652.000    	   0.000000    	      0.0919432	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.451763    	     -0.0019718	   0.000000    	   0.000000    	   0.000000    	   2.356842    	  -4.739981    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0036365	
12/07/2014	   1654.000    	   0.000000    	      0.0759766	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.406181    	     -0.0018513	   0.000000    	   0.000000    	   0.000000    	   2.253746    	  -4.574825    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0030040	
14/07/2014	   1656.000    	   0.000000    	      0.0725072	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.378120    	     -0.0020399	   0.000000    	   0.000000    	   0.000000    	   2.201197    	  -4.487785    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -2.3119907E-04	
16/07/2014	   1658.000    	   0.000000    	      0.0599608	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.343855    	     -0.0021203	   0.000000    	   0.000000    	   0.000000    	   2.124852    	  -4.366683    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0023668	
18/07/2014	   1660.000    	   0.000000    	      0.0496087	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.307102    	     -0.0021466	   0.000000    	   0.000000    	   0.000000    	   2.040393    	  -4.234617    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0018909	
20/07/2014	   1662.000    	   0.000000    	      0.0921503	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.322748    	     -0.0025062	   0.000000    	   0.000000    	   0.000000    	   2.166140    	  -4.403229    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0130719	
22/07/2014	   1664.000    	   0.000000    	      0.0805207	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.310725    	     -0.0025387	   0.000000    	   0.000000    	   0.000000    	   2.178805    	  -4.408009    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0027286	
24/07/2014	   1666.000    	   0.000000    	      0.0665802	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.274999    	     -0.0023920	   0.000000    	   0.000000    	   0.000000    	   2.087973    	  -4.267328    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0023992	
26/07/2014	   1668.000    	   0.000000    	      0.0725145	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.258191    	     -0.0023181	   0.000000    	   0.000000    	   0.000000    	   2.072522    	  -4.235570    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0031089	
28/07/2014	   1670.000    	   0.000000    	      0.0604444	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.230066    	     -0.0022290	   0.000000    	   0.000000    	   0.000000    	   2.009696    	  -4.136373    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -6.2705599E-04	
01/08/2014	   1674.000    	   0.000000    	      0.0417402	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.170772    	     -0.0018598	   0.000000    	   0.000000    	   0.000000    	   1.878633    	  -3.933124    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0060683	
02/08/2014	   1675.000    	   0.000000    	      0.0481020	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.166977    	     -0.0018249	   0.000000    	   0.000000    	   0.000000    	   1.900292    	  -3.949534    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0017802	
04/08/2014	   1677.000    	   0.000000    	      0.0557748	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.168448    	     -0.0021386	   0.000000    	   0.000000    	   0.000000    	   1.961246    	  -4.021460    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -3.6056848E-04	
06/08/2014	   1679.000    	   0.000000    	      0.0533791	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.144477    	     -0.0021114	   0.000000    	   0.000000    	   0.000000    	   1.896939    	  -3.928485    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0019673	
08/08/2014	   1681.000    	   0.000000    	      0.0554645	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.131672    	     -0.0024909	   0.000000    	   0.000000    	   0.000000    	   1.866562    	  -3.889142    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -1.6533444E-04	
10/08/2014	   1683.000    	   0.000000    	      0.0544107	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.119831    	     -0.0025255	   0.000000    	   0.000000    	   0.000000    	   1.860009    	  -3.869529    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -3.4038796E-05	
12/08/2014	   1685.000    	   0.000000    	      0.0659034	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.111273    	     -0.0027879	   0.000000    	   0.000000    	   0.000000    	   1.852184    	  -3.856219    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0081232	
14/08/2014	   1687.000    	   0.000000    	      0.0839580	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.133418    	     -0.0037679	   0.000000    	   0.000000    	   0.000000    	   1.953953    	  -4.005060    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  2.6970800E-04	
16/08/2014	   1689.000    	   0.000000    	      0.0715322	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.112740    	     -0.0036151	   0.000000    	   0.000000    	   0.000000    	   1.893967    	  -3.915167    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0027740	
18/08/2014	   1691.000    	   0.000000    	      0.0591834	      0.0053140	 -0.1675450    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.083966    	     -0.0033215	   0.000000    	   0.000000    	   0.000000    	   1.810642    	  -3.790603    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0023639	
20/08/2014	   1693.000    	   0.000000    	      0.0489871	      0.0053140	 -0.1675269    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.056363    	     -0.0031069	   0.000000    	   0.000000    	   0.000000    	   1.732051    	  -3.673828    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0017464	
22/08/2014	   1695.000    	   0.000000    	      0.0405629	      0.0053140	 -0.1673597    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.028775    	     -0.0029589	   0.000000    	   0.000000    	   0.000000    	   1.659236    	  -3.565080    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0015102	
24/08/2014	   1697.000    	   0.000000    	      0.0335992	      0.0053140	 -0.1672054    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.001348    	     -0.0028667	   0.000000    	   0.000000    	   0.000000    	   1.592199    	  -3.463476    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0010877	
26/08/2014	   1699.000    	   0.000000    	      0.0414063	      0.0053140	 -0.1673760    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.992486    	     -0.0034588	   0.000000    	   0.000000    	   0.000000    	   1.582454    	  -3.448178    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0026472	
28/08/2014	   1701.000    	   0.000000    	      0.0363405	      0.0053140	 -0.1673131    	      0.0053140	 -0.1675450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.975175    	     -0.0035674	   0.000000    	   0.000000    	   0.000000    	   1.548038    	  -3.394054    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -6.7197107E-05	
01/09/2014	   1705.000    	   0.000000    	      0.0262949	      0.0059050	 -0.1026140    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.952788    	     -0.0029394	   0.000000    	   0.000000    	   0.000000    	   1.497061    	  -3.380300    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0038042	
02/09/2014	   1706.000    	   0.000000    	      0.0239397	      0.0059050	 -0.1017983    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.936372    	     -0.0024809	   0.000000    	   0.000000    	   0.000000    	   1.448026    	  -3.308893    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0010709	
04/09/2014	   1708.000    	   0.000000    	      0.0198471	      0.0059050	 -0.1007164    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.918826    	     -0.0021729	   0.000000    	   0.000000    	   0.000000    	   1.412233    	  -3.254270    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -3.4796063E-04	
06/09/2014	   1710.000    	   0.000000    	      0.0164580	      0.0059050	 -0.1003326    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.899099    	     -0.0018292	   0.000000    	   0.000000    	   0.000000    	   1.371615    	  -3.191124    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -2.0858422E-04	
08/09/2014	   1712.000    	   0.000000    	      0.0167970	      0.0059050	 -0.1000213    	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.884388    	     -0.0016364	   0.000000    	   0.000000    	   0.000000    	   1.349914    	  -3.153986    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0013601	
10/09/2014	   1714.000    	   0.000000    	      0.0169427	      0.0059050	     -0.0998384	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.879477    	     -0.0016948	   0.000000    	   0.000000    	   0.000000    	   1.359956    	  -3.161149    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -4.0100231E-04	
12/09/2014	   1716.000    	   0.000000    	      0.0140527	      0.0059050	     -0.0994767	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.860748    	     -0.0014435	   0.000000    	   0.000000    	   0.000000    	   1.320715    	  -3.100787    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -2.8539624E-04	
14/09/2014	   1718.000    	   0.000000    	      0.0116580	      0.0059050	     -0.0991155	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.841839    	     -0.0012792	   0.000000    	   0.000000    	   0.000000    	   1.283688    	  -3.042835    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -1.3916460E-04	
16/09/2014	   1720.000    	   0.000000    	      0.0096730	      0.0059050	     -0.0987550	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.823036    	     -0.0011384	   0.000000    	   0.000000    	   0.000000    	   1.249203    	  -2.987963    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -3.9806715E-05	
18/09/2014	   1722.000    	   0.000000    	      0.0149218	      0.0059050	     -0.0986702	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.818507    	     -0.0013086	   0.000000    	   0.000000    	   0.000000    	   1.258159    	  -2.995081    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0024333	
20/09/2014	   1724.000    	   0.000000    	      0.0147670	      0.0059050	     -0.0986384	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.812492    	     -0.0013828	   0.000000    	   0.000000    	   0.000000    	   1.259385    	  -2.993455    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -9.2709592E-04	
22/09/2014	   1726.000    	   0.000000    	      0.0122495	      0.0059050	     -0.0982790	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.795352    	     -0.0012243	   0.000000    	   0.000000    	   0.000000    	   1.226407    	  -2.940484    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -7.4061846E-05	
24/09/2014	   1728.000    	   0.000000    	      0.0101631	      0.0059050	     -0.0979195	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.777964    	     -0.0010896	   0.000000    	   0.000000    	   0.000000    	   1.194846    	  -2.889903    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -3.3426682E-05	
26/09/2014	   1730.000    	   0.000000    	      0.0084334	      0.0059050	     -0.0975601	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.760741    	 -9.7587989E-04	   0.000000    	   0.000000    	   0.000000    	   1.165029    	  -2.841709    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -1.3672237E-04	
28/09/2014	   1732.000    	   0.000000    	      0.0085267	      0.0059050	     -0.0972667	      0.0059050	 -0.1026140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.746031    	 -9.9886786E-04	   0.000000    	   0.000000    	   0.000000    	   1.141431    	  -2.802817    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  8.1126891E-04	
01/10/2014	   1735.000    	   0.000000    	      0.0098529	      0.0062570	     -0.0863015	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.735769    	     -0.0013201	   0.000000    	   0.000000    	   0.000000    	   1.130904    	  -2.795456    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -2.9494919E-04	
02/10/2014	   1736.000    	   0.000000    	      0.0089748	      0.0062570	     -0.0861113	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.726751    	     -0.0012353	   0.000000    	   0.000000    	   0.000000    	   1.113994    	  -2.767324    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0013066	
04/10/2014	   1738.000    	   0.000000    	      0.0077728	      0.0062570	     -0.0858071	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.713389    	     -0.0012469	   0.000000    	   0.000000    	   0.000000    	   1.094612    	  -2.734777    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  1.9956683E-04	
06/10/2014	   1740.000    	   0.000000    	      0.0113597	      0.0062570	     -0.0856134	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.707319    	     -0.0014696	   0.000000    	   0.000000    	   0.000000    	   1.093754    	  -2.729357    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0022494	
08/10/2014	   1742.000    	   0.000000    	      0.0237880	      0.0062570	     -0.0857920	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.725681    	     -0.0024218	   0.000000    	   0.000000    	   0.000000    	   1.152689    	  -2.816735    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0034666	
10/10/2014	   1744.000    	   0.000000    	      0.0443579	      0.0062570	     -0.0865195	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.759782    	     -0.0039882	   0.000000    	   0.000000    	   0.000000    	   1.251067    	  -2.967982    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0029739	
12/10/2014	   1746.000    	   0.000000    	      0.0368886	      0.0062570	     -0.0862894	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.754439    	     -0.0037733	   0.000000    	   0.000000    	   0.000000    	   1.235352    	  -2.944171    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0012973	
14/10/2014	   1748.000    	   0.000000    	      0.0317922	      0.0062570	     -0.0859091	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.744053    	     -0.0034965	   0.000000    	   0.000000    	   0.000000    	   1.207607    	  -2.901137    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -8.3290263E-04	
16/10/2014	   1750.000    	   0.000000    	      0.0305020	      0.0062570	     -0.0855995	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.735413    	     -0.0033472	   0.000000    	   0.000000    	   0.000000    	   1.188138    	  -2.870123    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0012402	
18/10/2014	   1752.000    	   0.000000    	      0.0290509	      0.0062570	     -0.0854337	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.733239    	     -0.0034962	   0.000000    	   0.000000    	   0.000000    	   1.187000    	  -2.866420    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  1.9748494E-04	
20/10/2014	   1754.000    	   0.000000    	      0.0240732	      0.0062570	     -0.0850432	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.720076    	     -0.0032019	   0.000000    	   0.000000    	   0.000000    	   1.156378    	  -2.818710    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -1.7059158E-04	
22/10/2014	   1756.000    	   0.000000    	      0.0199541	      0.0062570	     -0.0848193	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.706120    	     -0.0028112	   0.000000    	   0.000000    	   0.000000    	   1.126961    	  -2.772235    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -5.7344576E-04	
24/10/2014	   1758.000    	   0.000000    	      0.0165439	      0.0062570	     -0.0847008	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.691883    	     -0.0024176	   0.000000    	   0.000000    	   0.000000    	   1.099279    	  -2.727244    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -3.9985218E-04	
26/10/2014	   1760.000    	   0.000000    	      0.0138277	      0.0062570	     -0.0846282	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.678045    	     -0.0020344	   0.000000    	   0.000000    	   0.000000    	   1.075481    	  -2.687306    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -3.5844382E-04	
28/10/2014	   1762.000    	   0.000000    	      0.0114696	      0.0062570	     -0.0845578	      0.0062570	     -0.0912670	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.663605    	     -0.0016920	   0.000000    	   0.000000    	   0.000000    	   1.051479    	  -2.646770    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -2.0818383E-04	
01/11/2014	   1766.000    	   0.000000    	      0.0078956	      0.0064650	     -0.0871778	      0.0064650	     -0.0943100	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.636848    	     -0.0013672	   0.000000    	   0.000000    	   0.000000    	   1.013372    	  -2.577054    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0010184	
02/11/2014	   1767.000    	   0.000000    	      0.0106906	      0.0064650	     -0.0871652	      0.0064650	     -0.0943100	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.637342    	     -0.0016107	   0.000000    	   0.000000    	   0.000000    	   1.020090    	  -2.585269    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  5.4396137E-04	
04/11/2014	   1769.000    	   0.000000    	      0.0333745	      0.0064650	     -0.0873234	      0.0064650	     -0.0943100	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.672117    	     -0.0035102	   0.000000    	   0.000000    	   0.000000    	   1.118676    	  -2.734318    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0054808	
06/11/2014	   1771.000    	   0.000000    	      0.0282057	      0.0064650	     -0.0873097	      0.0064650	     -0.0943100	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.673638    	     -0.0036157	   0.000000    	   0.000000    	   0.000000    	   1.123980    	  -2.741981    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -6.1690456E-04	
08/11/2014	   1773.000    	   0.000000    	      0.0271752	      0.0064650	     -0.0872554	      0.0064650	     -0.0943100	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.668291    	     -0.0034882	   0.000000    	   0.000000    	   0.000000    	   1.109345    	  -2.720058    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  4.7413773E-04	
10/11/2014	   1775.000    	   0.000000    	      0.0297380	      0.0064650	     -0.0872698	      0.0064650	     -0.0943100	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.668231    	     -0.0037393	   0.000000    	   0.000000    	   0.000000    	   1.105983    	  -2.718345    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0010631	
