<< La légende des termes est placée à la fin du fichier >>
 Projet Modifié (Lizonne.rma) [V7.8]
Date           	Date           	Entr_Limit     	Sort_Limit     	Entr_Intern_fix	Sort_Intern_fix	Réduct_Pompage 	Désaturation   	Débord/Suintem 	Recharge_Maill 	Évaporat_Maill 	Excès_Irrigat  	Stockage_Posit 	Stockage_Négat 	Rivière->Nappe 	Nappe->Rivière 	Éch_Phas_Posit 	Éch_Phas_Négat 	Drains->Nappe  	Nappe->Drains  	Lacs->Nappe    	Nappe->Lacs    	Transpir_Racin 	Glob_Limites   	Glob_Intern_fix	Glob_Stock     	Glob_Riv_Nappe 	Abs_Déb_Résid  	Déb_Résid_Maxi 	%_Non_Converg  	d_BilQ_Global  	d_BilQ<->QFixé 	Glob_Drain_Napp	Glob_Lacs_Nappe	d_BilanVol_Pas 	%_Non_CV_Gl_Pas	Nombre_Désatur 	Nombre_Suintem 	Nombre_Itérat  	Nombre_Sous-pas	Nbre_Réduc_Pomp	
04/01/2011	   369.0000    	  0.1910894    	 -0.7835663    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.741591    	   7.140258    	   0.000000    	   0.000000    	   1.733108    	 -0.2917163    	      0.0187221	  -2.381592    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5924769    	     -0.0019320	   1.441391    	  -2.362870    	  1.0294149E-04	  2.5928029E-05	      0.0014006	 -3.5058083E-06	 -3.5080667E-06	   0.000000    	   0.000000    	 -0.6061939    	  4.9130813E-05	   368.0000    	   763.0000    	   28.00000    	   1.000000    	   0.000000    	
05/01/2011	   370.0000    	  0.1910894    	 -0.7835663    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.741591    	   7.140258    	   0.000000    	   0.000000    	   1.733108    	 -0.2917163    	      0.0187221	  -2.381592    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5924769    	     -0.0019320	   1.441391    	  -2.362870    	  1.0294149E-04	  2.5928029E-05	      0.0014006	 -3.5058083E-06	 -3.5080667E-06	   0.000000    	   0.000000    	   0.000000    	  4.9130813E-05	   368.0000    	   763.0000    	   28.00000    	   1.000000    	   0.000000    	
06/01/2011	   371.0000    	  0.1910546    	 -0.7840672    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.927641    	   7.826635    	   0.000000    	   0.000000    	   2.060381    	 -0.1516095    	      0.0189720	  -2.417745    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5930125    	     -0.0019320	   1.908772    	  -2.398773    	      0.0097079	      0.0064321	  0.1207946    	     -0.0034955	     -0.0034955	   0.000000    	   0.000000    	  -604.0256    	      0.0446618	   364.0000    	   765.0000    	   100.0000    	   1.000000    	   0.000000    	
07/01/2011	   372.0000    	  0.1910546    	 -0.7840672    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.927641    	   7.826635    	   0.000000    	   0.000000    	   2.060381    	 -0.1516095    	      0.0189720	  -2.417745    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5930125    	     -0.0019320	   1.908772    	  -2.398773    	      0.0097079	      0.0064321	  0.1207946    	     -0.0034955	     -0.0034955	   0.000000    	   0.000000    	   0.000000    	      0.0446618	   364.0000    	   765.0000    	   100.0000    	   1.000000    	   0.000000    	
08/01/2011	   373.0000    	  0.1910056    	 -0.7847560    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -3.348550    	   9.277971    	   0.000000    	   0.000000    	   2.888014    	     -0.0304766	      0.0195114	  -2.512682    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5937503    	     -0.0019320	   2.857538    	  -2.493171    	      0.0269947	      0.0151175	  0.2844993    	     -0.0169702	     -0.0169702	   0.000000    	   0.000000    	  -2932.444    	  0.1829081    	   357.0000    	   766.0000    	   100.0000    	   1.000000    	   0.000000    	
09/01/2011	   374.0000    	  0.1910056    	 -0.7847560    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -3.348550    	   9.277971    	   0.000000    	   0.000000    	   2.888014    	     -0.0304766	      0.0195114	  -2.512682    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5937503    	     -0.0019320	   2.857538    	  -2.493171    	      0.0269947	      0.0151175	  0.2844993    	     -0.0169702	     -0.0169702	   0.000000    	   0.000000    	   0.000000    	  0.1829081    	   357.0000    	   766.0000    	   100.0000    	   1.000000    	   0.000000    	
10/01/2011	   375.0000    	  0.1909647    	 -0.7853487    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -3.345234    	   9.227794    	   0.000000    	   0.000000    	   2.816483    	     -0.0314158	      0.0194040	  -2.522107    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5943840    	     -0.0019320	   2.785067    	  -2.502703    	      0.0018833	      0.0016989	      0.0199536	     -0.0015254	     -0.0015254	   0.000000    	   0.000000    	  -263.5945    	      0.0165308	   356.0000    	   772.0000    	   100.0000    	   1.000000    	   0.000000    	
11/01/2011	   376.0000    	  0.1909647    	 -0.7853487    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -3.345234    	   9.227794    	   0.000000    	   0.000000    	   2.816483    	     -0.0314158	      0.0194040	  -2.522107    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5943840    	     -0.0019320	   2.785067    	  -2.502703    	      0.0018833	      0.0016989	      0.0199536	     -0.0015254	     -0.0015254	   0.000000    	   0.000000    	   0.000000    	      0.0165308	   356.0000    	   772.0000    	   100.0000    	   1.000000    	   0.000000    	
12/01/2011	   377.0000    	  0.1909140    	 -0.7860725    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -3.660912    	   10.23857    	   0.000000    	   0.000000    	   3.419939    	     -0.0094970	      0.0199064	  -2.596291    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5951585    	     -0.0019320	   3.410442    	  -2.576384    	      0.0098166	      0.0062367	      0.0939444	     -0.0062599	     -0.0062599	   0.000000    	   0.000000    	  -1081.712    	      0.0611405	   351.0000    	   774.0000    	   100.0000    	   1.000000    	   0.000000    	
13/01/2011	   378.0000    	  0.1909140    	 -0.7860725    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -3.660912    	   10.23857    	   0.000000    	   0.000000    	   3.419939    	     -0.0094970	      0.0199064	  -2.596291    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5951585    	     -0.0019320	   3.410442    	  -2.576384    	      0.0098166	      0.0062367	      0.0939444	     -0.0062599	     -0.0062599	   0.000000    	   0.000000    	   0.000000    	      0.0611405	   351.0000    	   774.0000    	   100.0000    	   1.000000    	   0.000000    	
14/01/2011	   379.0000    	  0.1908703    	 -0.7867163    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -3.592353    	   9.946041    	   0.000000    	   0.000000    	   3.203472    	     -0.0199056	      0.0198060	  -2.594147    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5958460    	     -0.0019320	   3.183566    	  -2.574341    	      0.0020382	      0.0015867	      0.0200673	     -0.0019974	     -0.0019974	   0.000000    	   0.000000    	  -345.1507    	      0.0200824	   344.0000    	   778.0000    	   100.0000    	   1.000000    	   0.000000    	
15/01/2011	   380.0000    	  0.1908703    	 -0.7867163    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -3.592353    	   9.946041    	   0.000000    	   0.000000    	   3.203472    	     -0.0199056	      0.0198060	  -2.594147    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5958460    	     -0.0019320	   3.183566    	  -2.574341    	      0.0020382	      0.0015867	      0.0200673	     -0.0019974	     -0.0019974	   0.000000    	   0.000000    	   0.000000    	      0.0200824	   344.0000    	   778.0000    	   100.0000    	   1.000000    	   0.000000    	
16/01/2011	   381.0000    	  0.1908350    	 -0.7872463    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -3.371612    	   9.110638    	   0.000000    	   0.000000    	   2.653097    	     -0.0474897	      0.0193042	  -2.554347    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5964114    	     -0.0019320	   2.605608    	  -2.535043    	  1.3316755E-04	  3.6372802E-05	      0.0014287	  3.2499003E-05	  3.2498800E-05	   0.000000    	   0.000000    	   5.615793    	  3.5671266E-04	   341.0000    	   782.0000    	   42.00000    	   1.000000    	   0.000000    	
17/01/2011	   382.0000    	  0.1908350    	 -0.7872463    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -3.371612    	   9.110638    	   0.000000    	   0.000000    	   2.653097    	     -0.0474897	      0.0193042	  -2.554347    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5964114    	     -0.0019320	   2.605608    	  -2.535043    	  1.3316755E-04	  3.6372802E-05	      0.0014287	  3.2499003E-05	  3.2498800E-05	   0.000000    	   0.000000    	   0.000000    	  3.5671266E-04	   341.0000    	   782.0000    	   42.00000    	   1.000000    	   0.000000    	
18/01/2011	   383.0000    	  0.1908069    	 -0.7876742    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -3.138322    	   8.253738    	   0.000000    	   0.000000    	   2.138601    	 -0.1104712    	      0.0187401	  -2.507227    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5968674    	     -0.0019320	   2.028130    	  -2.488487    	  9.8453647E-05	  3.5422356E-05	      0.0011633	 -2.0774101E-07	 -2.0787638E-07	   0.000000    	   0.000000    	     -0.0359210	  2.5185726E-06	   343.0000    	   783.0000    	   31.00000    	   1.000000    	   0.000000    	
19/01/2011	   384.0000    	  0.1908069    	 -0.7876742    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -3.138322    	   8.253738    	   0.000000    	   0.000000    	   2.138601    	 -0.1104712    	      0.0187401	  -2.507227    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5968674    	     -0.0019320	   2.028130    	  -2.488487    	  9.8453647E-05	  3.5422356E-05	      0.0011633	 -2.0774101E-07	 -2.0787638E-07	   0.000000    	   0.000000    	   0.000000    	  2.5185726E-06	   343.0000    	   783.0000    	   31.00000    	   1.000000    	   0.000000    	
20/01/2011	   385.0000    	  0.1907842    	 -0.7880221    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.923390    	   7.481899    	   0.000000    	   0.000000    	   1.716165    	 -0.1986533    	      0.0182773	  -2.460106    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5972378    	     -0.0019320	   1.517511    	  -2.441829    	  8.8844543E-06	  3.2894681E-06	  1.1551813E-04	 -3.5073271E-07	 -3.5070864E-07	   0.000000    	   0.000000    	     -0.0606025	  4.6874278E-06	   345.0000    	   782.0000    	   32.00000    	   1.000000    	   0.000000    	
21/01/2011	   386.0000    	  0.1907842    	 -0.7880221    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.923390    	   7.481899    	   0.000000    	   0.000000    	   1.716165    	 -0.1986533    	      0.0182773	  -2.460106    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5972378    	     -0.0019320	   1.517511    	  -2.441829    	  8.8844543E-06	  3.2894681E-06	  1.1551813E-04	 -3.5073271E-07	 -3.5070864E-07	   0.000000    	   0.000000    	   0.000000    	  4.6874278E-06	   345.0000    	   782.0000    	   32.00000    	   1.000000    	   0.000000    	
22/01/2011	   387.0000    	  0.1907664    	 -0.7882990    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.723676    	   6.785888    	   0.000000    	   0.000000    	   1.368007    	 -0.3008510    	      0.0179052	  -2.413486    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5975326    	     -0.0019320	   1.067156    	  -2.395581    	  3.3887004E-05	  1.5355252E-05	  4.8447661E-04	  1.0839579E-05	  1.0839622E-05	   0.000000    	   0.000000    	   1.873087    	  1.5973770E-04	   347.0000    	   780.0000    	   33.00000    	   1.000000    	   0.000000    	
23/01/2011	   388.0000    	  0.1907664    	 -0.7882990    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.723676    	   6.785888    	   0.000000    	   0.000000    	   1.368007    	 -0.3008510    	      0.0179052	  -2.413486    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5975326    	     -0.0019320	   1.067156    	  -2.395581    	  3.3887004E-05	  1.5355252E-05	  4.8447661E-04	  1.0839579E-05	  1.0839622E-05	   0.000000    	   0.000000    	   0.000000    	  1.5973770E-04	   347.0000    	   780.0000    	   33.00000    	   1.000000    	   0.000000    	
24/01/2011	   389.0000    	  0.1907530    	 -0.7885115    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.540528    	   6.157611    	   0.000000    	   0.000000    	   1.083277    	 -0.4163043    	      0.0175319	  -2.367916    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5977585    	     -0.0019320	  0.6669728    	  -2.350384    	  4.0605157E-05	  3.4544195E-05	  6.3785460E-04	  3.5140320E-05	  3.5140287E-05	   0.000000    	   0.000000    	   6.072242    	  5.7068058E-04	   349.0000    	   779.0000    	   35.00000    	   1.000000    	   0.000000    	
25/01/2011	   390.0000    	  0.1907530    	 -0.7885115    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.540528    	   6.157611    	   0.000000    	   0.000000    	   1.083277    	 -0.4163043    	      0.0175319	  -2.367916    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5977585    	     -0.0019320	  0.6669728    	  -2.350384    	  4.0605157E-05	  3.4544195E-05	  6.3785460E-04	  3.5140320E-05	  3.5140287E-05	   0.000000    	   0.000000    	   0.000000    	  5.7068058E-04	   349.0000    	   779.0000    	   35.00000    	   1.000000    	   0.000000    	
26/01/2011	   391.0000    	  0.1907436    	 -0.7886637    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.372586    	   5.589951    	   0.000000    	   0.000000    	  0.8527823    	 -0.5421993    	      0.0159727	  -2.322829    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5979201    	     -0.0019320	  0.3105830    	  -2.306857    	  1.2689185E-04	  7.7869654E-05	      0.0021890	  7.3470220E-05	  7.3470218E-05	   0.000000    	   0.000000    	   12.69565    	      0.0013143	   353.0000    	   774.0000    	   71.00000    	   1.000000    	   0.000000    	
27/01/2011	   392.0000    	  0.1907436    	 -0.7886637    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.372586    	   5.589951    	   0.000000    	   0.000000    	  0.8527823    	 -0.5421993    	      0.0159727	  -2.322829    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5979201    	     -0.0019320	  0.3105830    	  -2.306857    	  1.2689185E-04	  7.7869654E-05	      0.0021890	  7.3470220E-05	  7.3470218E-05	   0.000000    	   0.000000    	   0.000000    	      0.0013143	   353.0000    	   774.0000    	   71.00000    	   1.000000    	   0.000000    	
28/01/2011	   393.0000    	  0.1907377    	 -0.7887631    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.226407    	   5.119954    	   0.000000    	   0.000000    	  0.6766114    	 -0.6504610    	      0.0137588	  -2.281201    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5980254    	     -0.0019320	      0.0261504	  -2.267442    	  1.0060234E-05	  3.6049462E-06	  1.8894410E-04	 -3.4656574E-06	 -3.4657222E-06	   0.000000    	   0.000000    	 -0.5988768    	  6.7690501E-05	   361.0000    	   776.0000    	   32.00000    	   1.000000    	   0.000000    	
29/01/2011	   394.0000    	  0.1907377    	 -0.7887631    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.226407    	   5.119954    	   0.000000    	   0.000000    	  0.6766114    	 -0.6504610    	      0.0137588	  -2.281201    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5980254    	     -0.0019320	      0.0261504	  -2.267442    	  1.0060234E-05	  3.6049462E-06	  1.8894410E-04	 -3.4656574E-06	 -3.4657222E-06	   0.000000    	   0.000000    	   0.000000    	  6.7690501E-05	   361.0000    	   776.0000    	   32.00000    	   1.000000    	   0.000000    	
30/01/2011	   395.0000    	  0.1907377    	 -0.7887631    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.226407    	   5.119954    	   0.000000    	   0.000000    	  0.6766114    	 -0.6504610    	      0.0137588	  -2.281201    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5980254    	     -0.0019320	      0.0261504	  -2.267442    	  1.0060234E-05	  3.6049462E-06	  1.8894410E-04	 -3.4656574E-06	 -3.4657222E-06	   0.000000    	   0.000000    	   0.000000    	  6.7690501E-05	   361.0000    	   776.0000    	   32.00000    	   1.000000    	   0.000000    	
31/01/2011	   396.0000    	  0.1907377    	 -0.7887631    	   0.000000    	     -0.0019320	   0.000000    	   0.000000    	  -2.226407    	   5.119954    	   0.000000    	   0.000000    	  0.6766114    	 -0.6504610    	      0.0137588	  -2.281201    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5980254    	     -0.0019320	      0.0261504	  -2.267442    	  1.0060234E-05	  3.6049462E-06	  1.8894410E-04	 -3.4656574E-06	 -3.4657222E-06	   0.000000    	   0.000000    	   0.000000    	  6.7690501E-05	   361.0000    	   776.0000    	   32.00000    	   1.000000    	   0.000000    	
01/02/2011	   397.0000    	  0.1907192    	 -0.7890398    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -2.213815    	   4.996395    	   0.000000    	   0.000000    	  0.5942161    	 -0.6523697    	      0.0122682	  -2.252590    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5983206    	     -0.0021380	     -0.0581536	  -2.240322    	  1.7007744E-04	  1.0077652E-04	      0.0032349	 -4.6903196E-05	 -4.6917385E-05	   0.000000    	   0.000000    	  -16.21465    	  9.3902467E-04	   364.0000    	   773.0000    	   100.0000    	   1.000000    	   0.000000    	
02/02/2011	   398.0000    	  0.1907181    	 -0.7890650    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -2.075344    	   4.515428    	   0.000000    	   0.000000    	  0.4593762    	 -0.8289070    	      0.0102139	  -2.219364    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5983469    	     -0.0021380	 -0.3695309    	  -2.209150    	  2.4006121E-05	  1.2797628E-05	  4.7201220E-04	 -2.0119694E-05	 -2.0119672E-05	   0.000000    	   0.000000    	  -1.738340    	  4.4557617E-04	   367.0000    	   771.0000    	   31.00000    	   1.000000    	   0.000000    	
03/02/2011	   399.0000    	  0.1907181    	 -0.7890650    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -2.075344    	   4.515428    	   0.000000    	   0.000000    	  0.4593762    	 -0.8289070    	      0.0102139	  -2.219364    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5983469    	     -0.0021380	 -0.3695309    	  -2.209150    	  2.4006121E-05	  1.2797628E-05	  4.7201220E-04	 -2.0119694E-05	 -2.0119672E-05	   0.000000    	   0.000000    	   0.000000    	  4.4557617E-04	   367.0000    	   771.0000    	   31.00000    	   1.000000    	   0.000000    	
04/02/2011	   400.0000    	  0.1907155    	 -0.7891115    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -2.026017    	   4.411316    	   0.000000    	   0.000000    	  0.4153949    	 -0.8161548    	      0.0099599	  -2.195486    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5983959    	     -0.0021380	 -0.4007599    	  -2.185526    	  4.0598260E-05	  1.3326788E-05	  8.0989952E-04	 -1.8272258E-06	 -1.8271899E-06	   0.000000    	   0.000000    	 -0.3157384    	  4.1420522E-05	   369.0000    	   767.0000    	   14.00000    	   1.000000    	   0.000000    	
05/02/2011	   401.0000    	  0.1907155    	 -0.7891115    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -2.026017    	   4.411316    	   0.000000    	   0.000000    	  0.4153949    	 -0.8161548    	      0.0099599	  -2.195486    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5983959    	     -0.0021380	 -0.4007599    	  -2.185526    	  4.0598260E-05	  1.3326788E-05	  8.0989952E-04	 -1.8272258E-06	 -1.8271899E-06	   0.000000    	   0.000000    	   0.000000    	  4.1420522E-05	   369.0000    	   767.0000    	   14.00000    	   1.000000    	   0.000000    	
06/02/2011	   402.0000    	  0.1907163    	 -0.7891108    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -1.913503    	   4.066919    	   0.000000    	   0.000000    	  0.3272306    	 -0.9246329    	      0.0087286	  -2.159035    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5983945    	     -0.0021380	 -0.5974023    	  -2.150307    	  2.1846094E-05	  1.4091965E-05	  4.4915810E-04	 -2.0864318E-05	 -2.0864326E-05	   0.000000    	   0.000000    	  -3.605356    	  5.1302537E-04	   374.0000    	   767.0000    	   32.00000    	   1.000000    	   0.000000    	
07/02/2011	   403.0000    	  0.1907163    	 -0.7891108    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -1.913503    	   4.066919    	   0.000000    	   0.000000    	  0.3272306    	 -0.9246329    	      0.0087286	  -2.159035    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5983945    	     -0.0021380	 -0.5974023    	  -2.150307    	  2.1846094E-05	  1.4091965E-05	  4.4915810E-04	 -2.0864318E-05	 -2.0864326E-05	   0.000000    	   0.000000    	   0.000000    	  5.1302537E-04	   374.0000    	   767.0000    	   32.00000    	   1.000000    	   0.000000    	
08/02/2011	   404.0000    	  0.1907204    	 -0.7890626    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -1.794712    	   3.697444    	   0.000000    	   0.000000    	  0.2621372    	  -1.073258    	      0.0074554	  -2.120799    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5983422    	     -0.0021380	 -0.8111213    	  -2.113344    	  6.5455740E-05	  4.6832916E-05	      0.0013907	  2.9574925E-05	  2.9574906E-05	   0.000000    	   0.000000    	   5.110544    	  7.9987425E-04	   378.0000    	   765.0000    	   33.00000    	   1.000000    	   0.000000    	
09/02/2011	   405.0000    	  0.1907204    	 -0.7890626    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -1.794712    	   3.697444    	   0.000000    	   0.000000    	  0.2621372    	  -1.073258    	      0.0074554	  -2.120799    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5983422    	     -0.0021380	 -0.8111213    	  -2.113344    	  6.5455740E-05	  4.6832916E-05	      0.0013907	  2.9574925E-05	  2.9574906E-05	   0.000000    	   0.000000    	   0.000000    	  7.9987425E-04	   378.0000    	   765.0000    	   33.00000    	   1.000000    	   0.000000    	
10/02/2011	   406.0000    	  0.1907272    	 -0.7889729    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -1.687314    	   3.362398    	   0.000000    	   0.000000    	  0.2270669    	  -1.230433    	      0.0063854	  -2.084469    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5982456    	     -0.0021380	  -1.003366    	  -2.078084    	  2.0378728E-05	  1.7649532E-05	  4.4661844E-04	 -1.7725244E-05	 -1.7725450E-05	   0.000000    	   0.000000    	  -3.062958    	  5.2716690E-04	   386.0000    	   744.0000    	   71.00000    	   1.000000    	   0.000000    	
11/02/2011	   407.0000    	  0.1907272    	 -0.7889729    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -1.687314    	   3.362398    	   0.000000    	   0.000000    	  0.2270669    	  -1.230433    	      0.0063854	  -2.084469    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5982456    	     -0.0021380	  -1.003366    	  -2.078084    	  2.0378728E-05	  1.7649532E-05	  4.4661844E-04	 -1.7725244E-05	 -1.7725450E-05	   0.000000    	   0.000000    	   0.000000    	  5.2716690E-04	   386.0000    	   744.0000    	   71.00000    	   1.000000    	   0.000000    	
12/02/2011	   408.0000    	  0.1907367    	 -0.7888445    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -1.592777    	   3.059593    	   0.000000    	   0.000000    	  0.2048953    	  -1.382099    	      0.0055027	  -2.049186    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5981078    	     -0.0021380	  -1.177204    	  -2.043684    	  1.1338791E-04	  1.0131600E-04	      0.0025578	  9.1104546E-05	  9.1104528E-05	   0.000000    	   0.000000    	   15.74286    	      0.0029777	   391.0000    	   715.0000    	   72.00000    	   1.000000    	   0.000000    	
13/02/2011	   409.0000    	  0.1907367    	 -0.7888445    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -1.592777    	   3.059593    	   0.000000    	   0.000000    	  0.2048953    	  -1.382099    	      0.0055027	  -2.049186    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5981078    	     -0.0021380	  -1.177204    	  -2.043684    	  1.1338791E-04	  1.0131600E-04	      0.0025578	  9.1104546E-05	  9.1104528E-05	   0.000000    	   0.000000    	   0.000000    	      0.0029777	   391.0000    	   715.0000    	   72.00000    	   1.000000    	   0.000000    	
14/02/2011	   410.0000    	  0.1907169    	 -0.7890966    	   0.000000    	     -0.0021380	   0.000000    	   0.000000    	  -2.206076    	   5.076614    	   0.000000    	   0.000000    	  0.6003796    	 -0.4542008    	      0.0128145	  -2.158026    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5983797    	     -0.0021380	  0.1461788    	  -2.145211    	      0.0358407	      0.0089621	  0.6787830    	     -0.0213705	     -0.0213705	   0.000000    	   0.000000    	  -3692.830    	  0.4209606    	   387.0000    	   756.0000    	   100.0000    	   1.000000    	   0.000000    	
