10/08/2010	   222.0000    	   117.9464    	   131.6825    	   175.6221    	   90.89255    	   99.43647    	   128.3116    	   115.9309    	   108.2032    	   144.9347    	   100.0089    	   162.9576    	   165.0264    	   137.6439    	   86.03696    	   174.0751    	   116.8150    	   136.1720    	   173.8352    	   130.8682    	   173.5860    	   93.39975    	   91.00876    	   125.1070    	   79.52101    	   91.80283    	   109.7664    	   109.1789    	   117.0297    	   168.3077    	   172.6921    	   166.3704    	   166.9251    	   166.1223    	   127.2616    	   168.1939    	   167.7022    	   104.1375    	   116.7129    	   162.8939    	   133.5399    	   162.5203    	   125.0275    	   141.0294    	   81.50964    	   91.67218    	   126.6302    	   86.17285    	   9999.000    	   89.12229    	   79.28425    	   86.41341    	   93.80114    	   114.9250    	   95.17990    	   115.3326    	   117.0239    	   92.86033    	   138.1020    	   89.75010    	   119.5522    	   94.47622    	   92.87814    	   94.08454    	   85.76786    	   93.24869    	   9999.000    	   104.4505    	   138.7521    	   132.7122    	   102.2479    	   2.981852    	  0.3530825    	  0.3931148    	  0.3255453    	
11/08/2010	   223.0000    	   117.9464    	   131.6825    	   175.6221    	   90.89255    	   99.43647    	   128.3116    	   115.9309    	   108.2032    	   144.9347    	   100.0089    	   162.9576    	   165.0264    	   137.6439    	   86.03696    	   174.0751    	   116.8150    	   136.1720    	   173.8352    	   130.8682    	   173.5860    	   93.39975    	   91.00876    	   125.1070    	   79.52101    	   91.80283    	   109.7664    	   109.1789    	   117.0297    	   168.3077    	   172.6921    	   166.3704    	   166.9251    	   166.1223    	   127.2616    	   168.1939    	   167.7022    	   104.1375    	   116.7129    	   162.8939    	   133.5399    	   162.5203    	   125.0275    	   141.0294    	   81.50964    	   91.67218    	   126.6302    	   86.17285    	   9999.000    	   89.12229    	   79.28425    	   86.41341    	   93.80114    	   114.9250    	   95.17990    	   115.3326    	   117.0239    	   92.86033    	   138.1020    	   89.75010    	   119.5522    	   94.47622    	   92.87814    	   94.08454    	   85.76786    	   93.24869    	   9999.000    	   104.4505    	   138.7521    	   132.7122    	   102.2479    	   2.981852    	  0.3530825    	  0.3931148    	  0.3255453    	
12/08/2010	   224.0000    	   117.7571    	   131.0838    	   175.7696    	   90.28608    	   98.76587    	   127.8758    	   115.4810    	   107.3674    	   144.7545    	   99.69041    	   163.0641    	   164.9527    	   137.3585    	   85.93173    	   174.2625    	   116.5356    	   135.7878    	   173.9315    	   130.8417    	   173.7614    	   93.08911    	   90.76097    	   124.5305    	   79.41233    	   91.91433    	   109.8159    	   108.9772    	   116.4381    	   168.2556    	   172.8686    	   166.4054    	   166.9485    	   166.0410    	   127.2614    	   168.1400    	   167.6942    	   103.4253    	   116.4296    	   163.0144    	   133.4075    	   162.6478    	   124.8755    	   140.8917    	   81.10574    	   91.30676    	   126.6513    	   85.64669    	   9999.000    	   88.68270    	   79.27993    	   86.21776    	   93.66097    	   115.0544    	   95.19346    	   114.9937    	   116.9853    	   92.90364    	   138.0625    	   89.40464    	   119.3775    	   94.55651    	   92.88714    	   94.12921    	   85.66274    	   92.65779    	   9999.000    	   103.8516    	   138.7622    	   132.8343    	   101.9299    	   3.979121    	  0.4830123    	  0.3852040    	  0.2352664    	
13/08/2010	   225.0000    	   117.7571    	   131.0838    	   175.7696    	   90.28608    	   98.76587    	   127.8758    	   115.4810    	   107.3674    	   144.7545    	   99.69041    	   163.0641    	   164.9527    	   137.3585    	   85.93173    	   174.2625    	   116.5356    	   135.7878    	   173.9315    	   130.8417    	   173.7614    	   93.08911    	   90.76097    	   124.5305    	   79.41233    	   91.91433    	   109.8159    	   108.9772    	   116.4381    	   168.2556    	   172.8686    	   166.4054    	   166.9485    	   166.0410    	   127.2614    	   168.1400    	   167.6942    	   103.4253    	   116.4296    	   163.0144    	   133.4075    	   162.6478    	   124.8755    	   140.8917    	   81.10574    	   91.30676    	   126.6513    	   85.64669    	   9999.000    	   88.68270    	   79.27993    	   86.21776    	   93.66097    	   115.0544    	   95.19346    	   114.9937    	   116.9853    	   92.90364    	   138.0625    	   89.40464    	   119.3775    	   94.55651    	   92.88714    	   94.12921    	   85.66274    	   92.65779    	   9999.000    	   103.8516    	   138.7622    	   132.8343    	   101.9299    	   3.979121    	  0.4830123    	  0.3852040    	  0.2352664    	
14/08/2010	   226.0000    	   117.5198    	   130.4139    	   175.6457    	   89.73933    	   98.09882    	   127.2982    	   115.0915    	   106.5367    	   144.3626    	   99.40950    	   162.9012    	   164.6359    	   136.8874    	   85.83462    	   174.1864    	   116.2417    	   135.2715    	   173.7756    	   130.7592    	   173.6761    	   92.75336    	   90.51200    	   124.0555    	   79.25981    	   91.92097    	   109.7696    	   108.7163    	   115.9264    	   168.0837    	   172.7711    	   166.3380    	   166.7575    	   165.8079    	   127.2513    	   167.9641    	   167.4956    	   102.7064    	   116.1150    	   162.8555    	   133.2204    	   162.4902    	   124.6965    	   140.6730    	   80.77852    	   91.00655    	   126.6565    	   85.13702    	   9999.000    	   88.17859    	   79.23546    	   86.03852    	   93.41102    	   115.0776    	   95.09674    	   114.6229    	   116.8445    	   92.78371    	   138.0290    	   89.01356    	   119.1386    	   94.55038    	   92.73686    	   94.10068    	   85.55625    	   91.97715    	   9999.000    	   103.2368    	   138.7006    	   132.8870    	   101.6263    	   3.235936    	  0.4102412    	  0.2992219    	  0.1692162    	
15/08/2010	   227.0000    	   117.5198    	   130.4139    	   175.6457    	   89.73933    	   98.09882    	   127.2982    	   115.0915    	   106.5367    	   144.3626    	   99.40950    	   162.9012    	   164.6359    	   136.8874    	   85.83462    	   174.1864    	   116.2417    	   135.2715    	   173.7756    	   130.7592    	   173.6761    	   92.75336    	   90.51200    	   124.0555    	   79.25981    	   91.92097    	   109.7696    	   108.7163    	   115.9264    	   168.0837    	   172.7711    	   166.3380    	   166.7575    	   165.8079    	   127.2513    	   167.9641    	   167.4956    	   102.7064    	   116.1150    	   162.8555    	   133.2204    	   162.4902    	   124.6965    	   140.6730    	   80.77852    	   91.00655    	   126.6565    	   85.13702    	   9999.000    	   88.17859    	   79.23546    	   86.03852    	   93.41102    	   115.0776    	   95.09674    	   114.6229    	   116.8445    	   92.78371    	   138.0290    	   89.01356    	   119.1386    	   94.55038    	   92.73686    	   94.10068    	   85.55625    	   91.97715    	   9999.000    	   103.2368    	   138.7006    	   132.8870    	   101.6263    	   3.235936    	  0.4102412    	  0.2992219    	  0.1692162    	
16/08/2010	   228.0000    	   117.2476    	   129.6654    	   175.1664    	   89.23619    	   97.44778    	   126.5759    	   114.7574    	   105.6959    	   143.6822    	   99.15098    	   162.3809    	   163.9921    	   136.1602    	   85.73969    	   173.7632    	   115.9342    	   134.5730    	   173.2822    	   130.6197    	   173.2471    	   92.39024    	   90.25223    	   123.5691    	   79.05135    	   91.75282    	   109.6097    	   108.2487    	   115.2033    	   167.6407    	   172.3157    	   166.0538    	   166.3068    	   165.3062    	   127.1811    	   167.5171    	   167.0255    	   101.9893    	   115.7791    	   162.3337    	   132.9589    	   161.9664    	   124.4701    	   140.3093    	   80.50257    	   90.75153    	   126.6349    	   84.64784    	   9999.000    	   87.56912    	   79.17441    	   85.87397    	   92.94741    	   115.0126    	   94.88328    	   114.0536    	   116.4554    	   92.47096    	   137.8015    	   88.50695    	   118.6918    	   94.47688    	   92.37634    	   94.02576    	   85.44583    	   91.09670    	   9999.000    	   102.5970    	   138.5545    	   132.8493    	   101.3284    	   2.369348    	  0.3232537    	  0.2233611    	  0.1261705    	
17/08/2010	   229.0000    	   117.2476    	   129.6654    	   175.1664    	   89.23619    	   97.44778    	   126.5759    	   114.7574    	   105.6959    	   143.6822    	   99.15098    	   162.3809    	   163.9921    	   136.1602    	   85.73969    	   173.7632    	   115.9342    	   134.5730    	   173.2822    	   130.6197    	   173.2471    	   92.39024    	   90.25223    	   123.5691    	   79.05135    	   91.75282    	   109.6097    	   108.2487    	   115.2033    	   167.6407    	   172.3157    	   166.0538    	   166.3068    	   165.3062    	   127.1811    	   167.5171    	   167.0255    	   101.9893    	   115.7791    	   162.3337    	   132.9589    	   161.9664    	   124.4701    	   140.3093    	   80.50257    	   90.75153    	   126.6349    	   84.64784    	   9999.000    	   87.56912    	   79.17441    	   85.87397    	   92.94741    	   115.0126    	   94.88328    	   114.0536    	   116.4554    	   92.47096    	   137.8015    	   88.50695    	   118.6918    	   94.47688    	   92.37634    	   94.02576    	   85.44583    	   91.09670    	   9999.000    	   102.5970    	   138.5545    	   132.8493    	   101.3284    	   2.369348    	  0.3232537    	  0.2233611    	  0.1261705    	
18/08/2010	   230.0000    	   116.9625    	   128.9000    	   174.5975    	   88.79845    	   96.85474    	   125.9074    	   114.4948    	   104.8836    	   142.9712    	   98.90697    	   161.7621    	   163.2884    	   135.4357    	   85.64397    	   173.2639    	   115.6344    	   133.8634    	   172.7002    	   130.4936    	   172.7456    	   92.01290    	   89.98839    	   123.0318    	   78.81776    	   91.50579    	   109.4144    	   107.6730    	   114.3470    	   167.0877    	   171.7543    	   165.6172    	   165.8368    	   164.7400    	   127.0805    	   166.9626    	   166.5139    	   101.3090    	   115.4547    	   161.7142    	   132.6406    	   161.3453    	   124.2455    	   139.8524    	   80.26097    	   90.52746    	   126.5926    	   84.20303    	   9999.000    	   86.89804    	   79.11391    	   85.72143    	   92.36758    	   114.9257    	   94.63370    	   113.3760    	   115.9181    	   92.08109    	   137.4092    	   87.92375    	   118.1377    	   94.38739    	   91.92452    	   93.94342    	   85.34380    	   90.11724    	   9999.000    	   101.9619    	   138.4047    	   132.7650    	   101.0394    	   2.012830    	  0.2937149    	  0.1900048    	  0.1077507    	
19/08/2010	   231.0000    	   116.9625    	   128.9000    	   174.5975    	   88.79845    	   96.85474    	   125.9074    	   114.4948    	   104.8836    	   142.9712    	   98.90697    	   161.7621    	   163.2884    	   135.4357    	   85.64397    	   173.2639    	   115.6344    	   133.8634    	   172.7002    	   130.4936    	   172.7456    	   92.01290    	   89.98839    	   123.0318    	   78.81776    	   91.50579    	   109.4144    	   107.6730    	   114.3470    	   167.0877    	   171.7543    	   165.6172    	   165.8368    	   164.7400    	   127.0805    	   166.9626    	   166.5139    	   101.3090    	   115.4547    	   161.7142    	   132.6406    	   161.3453    	   124.2455    	   139.8524    	   80.26097    	   90.52746    	   126.5926    	   84.20303    	   9999.000    	   86.89804    	   79.11391    	   85.72143    	   92.36758    	   114.9257    	   94.63370    	   113.3760    	   115.9181    	   92.08109    	   137.4092    	   87.92375    	   118.1377    	   94.38739    	   91.92452    	   93.94342    	   85.34380    	   90.11724    	   9999.000    	   101.9619    	   138.4047    	   132.7650    	   101.0394    	   2.012830    	  0.2937149    	  0.1900048    	  0.1077507    	
20/08/2010	   232.0000    	   116.6937    	   128.2015    	   174.1502    	   88.44450    	   96.34395    	   125.4042    	   114.3134    	   104.1627    	   142.4234    	   98.67703    	   161.2559    	   162.7344    	   134.8969    	   85.54707    	   172.8981    	   115.3694    	   133.2152    	   172.2408    	   130.4177    	   172.3803    	   91.65959    	   89.73169    	   122.5606    	   78.57575    	   91.22828    	   109.2141    	   107.0483    	   113.4079    	   166.6308    	   171.2938    	   165.1658    	   165.5179    	   164.3000    	   126.9869    	   166.5060    	   166.1440    	   100.7120    	   115.1747    	   161.2092    	   132.3129    	   160.8405    	   124.0645    	   139.4001    	   80.04233    	   90.32400    	   126.5494    	   83.82272    	   9999.000    	   86.20227    	   79.05684    	   85.57832    	   91.74567    	   114.8373    	   94.37831    	   112.6472    	   115.2905    	   91.67936    	   136.8929    	   87.31563    	   117.5351    	   94.29604    	   91.45400    	   93.86204    	   85.25790    	   89.10828    	   9999.000    	   101.3846    	   138.3057    	   132.6619    	   100.7687    	   1.994093    	  0.3039132    	  0.1864165    	  0.1069720    	
21/08/2010	   233.0000    	   116.6937    	   128.2015    	   174.1502    	   88.44450    	   96.34395    	   125.4042    	   114.3134    	   104.1627    	   142.4234    	   98.67703    	   161.2559    	   162.7344    	   134.8969    	   85.54707    	   172.8981    	   115.3694    	   133.2152    	   172.2408    	   130.4177    	   172.3803    	   91.65959    	   89.73169    	   122.5606    	   78.57575    	   91.22828    	   109.2141    	   107.0483    	   113.4079    	   166.6308    	   171.2938    	   165.1658    	   165.5179    	   164.3000    	   126.9869    	   166.5060    	   166.1440    	   100.7120    	   115.1747    	   161.2092    	   132.3129    	   160.8405    	   124.0645    	   139.4001    	   80.04233    	   90.32400    	   126.5494    	   83.82272    	   9999.000    	   86.20227    	   79.05684    	   85.57832    	   91.74567    	   114.8373    	   94.37831    	   112.6472    	   115.2905    	   91.67936    	   136.8929    	   87.31563    	   117.5351    	   94.29604    	   91.45400    	   93.86204    	   85.25790    	   89.10828    	   9999.000    	   101.3846    	   138.3057    	   132.6619    	   100.7687    	   1.994093    	  0.3039132    	  0.1864165    	  0.1069720    	
